ring,year,age,AFR,lifespan,laying_date,clutch_size,brood_size_hatching,brood_size_fledging,sex,LO,colony
Frontiers_000482,2002,4,2,5,24.0,2.0,2.0,2.0,M,0,SK
Frontiers_000482,2001,3,2,5,22.0,3.0,2.0,2.0,M,0,SK
Frontiers_000353,2005,7,4,8,31.0,3.0,3.0,2.0,F,0,SK
Frontiers_000353,2004,6,4,8,24.0,3.0,3.0,,F,0,SK
Frontiers_000353,2003,5,4,8,14.0,3.0,2.0,2.0,F,0,SK
Frontiers_000353,2002,4,4,8,31.0,3.0,3.0,2.0,F,0,SK
Frontiers_000353,2006,8,4,8,29.0,3.0,1.0,1.0,F,1,SK
Frontiers_000164,2004,6,3,9,20.0,3.0,3.0,2.0,M,0,SK
Frontiers_000164,2007,9,3,9,7.0,3.0,2.0,,M,1,SK
Frontiers_000164,2005,7,3,9,25.0,3.0,3.0,,M,0,SK
Frontiers_000164,2003,5,3,9,12.0,3.0,3.0,3.0,M,0,SK
Frontiers_000164,2006,8,3,9,22.0,1.0,0.0,,M,0,SK
Frontiers_000164,2002,4,3,9,21.0,3.0,3.0,2.0,M,0,SK
Frontiers_000396,2002,4,4,5,28.0,3.0,3.0,2.0,M,0,SK
Frontiers_000048,2002,4,3,4,38.0,2.0,2.0,2.0,F,1,SK
Frontiers_000048,2001,3,3,4,39.0,2.0,2.0,2.0,F,0,SK
Frontiers_000151,2007,9,3,11,11.0,3.0,0.0,,M,0,SK
Frontiers_000151,2003,5,3,11,32.0,3.0,3.0,3.0,M,0,SK
Frontiers_000151,2004,6,3,11,26.0,3.0,3.0,,M,0,SK
Frontiers_000151,2006,8,3,11,30.0,,0.0,0.0,M,0,SK
Frontiers_000151,2009,11,3,11,18.0,3.0,1.0,0.0,M,1,SK
Frontiers_000151,2001,3,3,11,30.0,3.0,1.0,0.0,M,0,SK
Frontiers_000151,2005,7,3,11,27.0,3.0,2.0,2.0,M,0,SK
Frontiers_000151,2002,4,3,11,29.0,3.0,3.0,2.0,M,0,SK
Frontiers_000151,2008,10,3,11,16.0,3.0,0.0,0.0,M,0,SK
Frontiers_000037,2001,3,3,3,20.0,4.0,3.0,3.0,M,1,SK
Frontiers_000355,2002,5,4,9,23.0,3.0,3.0,3.0,M,0,BT
Frontiers_000355,2005,8,4,9,23.0,3.0,2.0,2.0,M,0,BT
Frontiers_000355,2003,6,4,9,12.0,3.0,3.0,3.0,M,0,BT
Frontiers_000355,2001,4,4,9,22.0,2.0,1.0,1.0,M,0,BT
Frontiers_000355,2004,7,4,9,10.0,3.0,3.0,3.0,M,0,BT
Frontiers_000355,2006,9,4,9,22.0,3.0,3.0,2.0,M,1,BT
Frontiers_000146,2007,10,3,11,8.0,3.0,3.0,2.0,F,0,BT
Frontiers_000146,2008,11,3,11,14.0,4.0,4.0,1.0,F,1,BT
Frontiers_000146,2006,9,3,11,15.0,3.0,3.0,3.0,F,0,BT
Frontiers_000146,2005,8,3,11,20.0,3.0,2.0,2.0,F,0,BT
Frontiers_000146,2002,5,3,11,19.0,3.0,3.0,3.0,F,0,BT
Frontiers_000146,2000,3,3,11,19.0,3.0,3.0,,F,0,BT
Frontiers_000146,2004,7,3,11,10.0,4.0,3.0,3.0,F,0,BT
Frontiers_000146,2003,6,3,11,10.0,3.0,2.0,2.0,F,0,BT
Frontiers_000146,2001,4,3,11,28.0,3.0,2.0,,F,0,BT
Frontiers_000497,2006,9,3,16,15.0,3.0,3.0,3.0,M,0,BT
Frontiers_000497,2013,16,3,16,23.0,1.0,1.0,1.0,M,1,BT
Frontiers_000497,2008,11,3,16,14.0,4.0,4.0,1.0,M,0,BT
Frontiers_000497,2003,6,3,16,10.0,3.0,2.0,2.0,M,0,BT
Frontiers_000497,2004,7,3,16,10.0,4.0,3.0,3.0,M,0,BT
Frontiers_000497,2001,4,3,16,28.0,3.0,2.0,,M,0,BT
Frontiers_000497,2011,14,3,16,7.0,3.0,0.0,0.0,M,0,BT
Frontiers_000497,2007,10,3,16,8.0,3.0,3.0,2.0,M,0,BT
Frontiers_000497,2010,13,3,16,31.0,3.0,2.0,2.0,M,0,BT
Frontiers_000497,2009,12,3,16,11.0,3.0,0.0,1.0,M,0,BT
Frontiers_000497,2012,15,3,16,13.0,3.0,0.0,0.0,M,0,BT
Frontiers_000497,2002,5,3,16,19.0,3.0,3.0,3.0,M,0,BT
Frontiers_000497,2000,3,3,16,19.0,3.0,3.0,,M,0,BT
Frontiers_000497,2005,8,3,16,20.0,3.0,2.0,2.0,M,0,BT
Frontiers_000500,2000,3,3,20,16.0,3.0,3.0,,F,0,BT
Frontiers_000500,2017,19,3,20,20.0,3.0,0.0,0.0,F,1,BT
Frontiers_000500,2015,18,3,20,14.0,3.0,2.0,2.0,F,0,BT
Frontiers_000500,2010,13,3,20,14.0,3.0,2.0,2.0,F,0,BT
Frontiers_000500,2016,19,3,20,19.0,3.0,3.0,2.0,F,0,BT
Frontiers_000500,2002,5,3,20,20.0,3.0,3.0,3.0,F,0,BT
Frontiers_000500,2004,7,3,20,17.0,3.0,3.0,3.0,F,0,BT
Frontiers_000500,2012,15,3,20,26.0,3.0,2.0,2.0,F,0,BT
Frontiers_000500,2008,11,3,20,16.0,3.0,0.0,0.0,F,0,BT
Frontiers_000500,2001,4,3,20,26.0,3.0,3.0,,F,0,BT
Frontiers_000500,2005,8,3,20,20.0,3.0,3.0,0.0,F,0,BT
Frontiers_000500,2003,6,3,20,12.0,3.0,1.0,1.0,F,0,BT
Frontiers_000500,2007,10,3,20,5.0,3.0,3.0,0.0,F,0,BT
Frontiers_000500,2006,9,3,20,22.0,3.0,3.0,3.0,F,0,BT
Frontiers_000500,2014,17,3,20,12.0,3.0,0.0,0.0,F,0,BT
Frontiers_000500,2009,12,3,20,6.0,3.0,2.0,2.0,F,0,BT
Frontiers_000500,2011,14,3,20,2.0,3.0,3.0,3.0,F,0,BT
Frontiers_000500,2013,16,3,20,19.0,3.0,2.0,2.0,F,0,BT
Frontiers_000178,2001,3,3,4,22.0,4.0,4.0,,M,0,BT
Frontiers_000178,2002,4,3,4,23.0,3.0,3.0,2.0,M,1,BT
Frontiers_000138,2000,2,2,2,18.0,3.0,1.0,1.0,M,1,SK
Frontiers_000204,2003,5,3,5,10.0,3.0,3.0,3.0,F,1,BT
Frontiers_000204,2001,3,3,5,28.0,2.0,1.0,,F,0,BT
Frontiers_000204,2002,4,3,5,22.0,3.0,3.0,3.0,F,0,BT
Frontiers_000222,2005,7,4,9,29.0,3.0,3.0,2.0,M,0,SK
Frontiers_000222,2003,5,4,9,14.0,3.0,2.0,2.0,M,0,SK
Frontiers_000222,2006,8,4,9,24.0,3.0,1.0,1.0,M,0,SK
Frontiers_000222,2002,4,4,9,31.0,3.0,3.0,2.0,M,0,SK
Frontiers_000222,2007,9,4,9,10.0,3.0,3.0,2.0,M,1,SK
Frontiers_000188,2006,8,3,11,15.0,3.0,2.0,2.0,M,0,BT
Frontiers_000188,2003,5,3,11,10.0,3.0,3.0,3.0,M,0,BT
Frontiers_000188,2008,10,3,11,18.0,2.0,1.0,1.0,M,0,BT
Frontiers_000188,2009,11,3,11,9.0,2.0,2.0,2.0,M,1,BT
Frontiers_000188,2005,7,3,11,20.0,3.0,3.0,2.0,M,0,BT
Frontiers_000188,2004,6,3,11,19.0,3.0,2.0,2.0,M,0,BT
Frontiers_000188,2002,4,3,11,22.0,3.0,3.0,3.0,M,0,BT
Frontiers_000188,2001,3,3,11,28.0,2.0,1.0,,M,0,BT
Frontiers_000457,2003,4,4,4,32.0,2.0,0.0,0.0,M,1,SK
Frontiers_000402,2006,8,3,8,24.0,3.0,3.0,2.0,M,1,BT
Frontiers_000402,2005,7,3,8,27.0,3.0,3.0,2.0,M,0,BT
Frontiers_000402,2002,4,3,8,24.0,2.0,2.0,2.0,M,0,BT
Frontiers_000402,2003,5,3,8,12.0,3.0,3.0,3.0,M,0,BT
Frontiers_000402,2004,6,3,8,21.0,2.0,2.0,2.0,M,0,BT
Frontiers_000402,2001,3,3,8,24.0,3.0,3.0,,M,0,BT
Frontiers_000301,2006,7,3,7,24.0,3.0,3.0,2.0,F,1,SK
Frontiers_000301,2005,6,3,7,27.0,3.0,3.0,3.0,F,0,SK
Frontiers_000301,2003,4,3,7,14.0,3.0,2.0,2.0,F,0,SK
Frontiers_000301,2002,3,3,7,24.0,3.0,3.0,2.0,F,0,SK
Frontiers_000301,2004,5,3,7,28.0,3.0,3.0,3.0,F,0,SK
Frontiers_000239,2006,7,3,10,22.0,2.0,0.0,0.0,F,0,SK
Frontiers_000239,2002,3,3,10,28.0,2.0,2.0,2.0,F,0,SK
Frontiers_000239,2009,10,3,10,11.0,3.0,3.0,3.0,F,1,SK
Frontiers_000239,2003,4,3,10,14.0,3.0,3.0,,F,0,SK
Frontiers_000239,2008,9,3,10,18.0,2.0,1.0,1.0,F,0,SK
Frontiers_000239,2005,6,3,10,27.0,3.0,3.0,3.0,F,0,SK
Frontiers_000239,2004,5,3,10,23.0,3.0,2.0,,F,0,SK
Frontiers_000542,2004,5,3,10,26.0,2.0,2.0,2.0,F,0,SK
Frontiers_000542,2006,7,3,10,44.0,3.0,2.0,,F,0,SK
Frontiers_000542,2007,8,3,10,18.0,3.0,0.0,1.0,F,0,SK
Frontiers_000542,2005,6,3,10,30.0,3.0,3.0,0.0,F,0,SK
Frontiers_000542,2003,4,3,10,14.0,3.0,3.0,,F,0,SK
Frontiers_000542,2008,9,3,10,22.0,3.0,3.0,3.0,F,0,SK
Frontiers_000542,2009,10,3,10,16.0,3.0,3.0,3.0,F,1,SK
Frontiers_000542,2002,3,3,10,27.0,2.0,2.0,2.0,F,0,SK
Frontiers_000196,2003,4,3,11,36.0,2.0,2.0,2.0,F,0,SK
Frontiers_000196,2007,8,3,11,7.0,3.0,3.0,,F,0,SK
Frontiers_000196,2002,3,3,11,38.0,2.0,2.0,1.0,F,0,SK
Frontiers_000196,2009,10,3,11,16.0,3.0,2.0,2.0,F,0,SK
Frontiers_000196,2010,11,3,11,32.0,2.0,0.0,0.0,F,1,SK
Frontiers_000196,2005,6,3,11,53.0,1.0,0.0,0.0,F,0,SK
Frontiers_000196,2004,5,3,11,28.0,2.0,0.0,0.0,F,0,SK
Frontiers_000196,2006,7,3,11,24.0,3.0,0.0,0.0,F,0,SK
Frontiers_000196,2008,9,3,11,18.0,3.0,3.0,2.0,F,0,SK
Frontiers_000029,2002,3,3,8,27.0,2.0,2.0,2.0,M,0,SK
Frontiers_000029,2006,7,3,8,49.0,2.0,1.0,1.0,M,0,SK
Frontiers_000029,2004,5,3,8,23.0,3.0,3.0,,M,0,SK
Frontiers_000419,2003,4,4,6,14.0,3.0,3.0,,M,0,SK
Frontiers_000419,2005,6,4,6,32.0,3.0,3.0,3.0,M,1,SK
Frontiers_000419,2004,5,4,6,31.0,2.0,2.0,,M,0,SK
Frontiers_000294,2004,5,4,10,23.0,3.0,0.0,0.0,M,0,SK
Frontiers_000294,2006,7,4,10,29.0,3.0,1.0,0.0,M,0,SK
Frontiers_000294,2007,8,4,10,7.0,3.0,2.0,,M,0,SK
Frontiers_000294,2003,4,4,10,29.0,2.0,0.0,0.0,M,0,SK
Frontiers_000294,2005,6,4,10,32.0,2.0,1.0,1.0,M,0,SK
Frontiers_000294,2008,9,4,10,23.0,2.0,2.0,2.0,M,0,SK
Frontiers_000323,2003,4,3,4,16.0,2.0,2.0,2.0,F,1,BT
Frontiers_000323,2002,3,3,4,29.0,2.0,2.0,2.0,F,0,BT
Frontiers_000218,2002,3,3,5,36.0,2.0,,,F,0,SK
Frontiers_000218,2003,4,3,5,29.0,2.0,0.0,0.0,F,0,SK
Frontiers_000218,2004,5,3,5,23.0,3.0,0.0,0.0,F,1,SK
Frontiers_000479,2008,9,3,10,16.0,3.0,0.0,0.0,F,0,SK
Frontiers_000479,2003,4,3,10,15.0,3.0,3.0,3.0,F,0,SK
Frontiers_000479,2004,5,3,10,17.0,3.0,3.0,3.0,F,0,SK
Frontiers_000479,2005,6,3,10,30.0,3.0,1.0,1.0,F,0,SK
Frontiers_000479,2002,3,3,10,29.0,3.0,3.0,2.0,F,0,SK
Frontiers_000479,2009,10,3,10,18.0,3.0,1.0,0.0,F,1,SK
Frontiers_000479,2007,8,3,10,11.0,3.0,3.0,0.0,F,0,SK
Frontiers_000469,2002,3,3,14,37.0,2.0,2.0,2.0,F,0,SK
Frontiers_000469,2006,7,3,14,24.0,3.0,3.0,2.0,F,0,SK
Frontiers_000469,2008,9,3,14,19.0,3.0,1.0,1.0,F,0,SK
Frontiers_000469,2005,6,3,14,27.0,2.0,1.0,1.0,F,0,SK
Frontiers_000469,2012,13,3,14,22.0,3.0,3.0,0.0,F,0,SK
Frontiers_000469,2011,12,3,14,10.0,2.0,1.0,1.0,F,0,SK
Frontiers_000469,2010,11,3,14,28.0,3.0,0.0,0.0,F,0,SK
Frontiers_000469,2004,5,3,14,24.0,2.0,2.0,,F,0,SK
Frontiers_000231,2003,4,2,4,14.0,2.0,1.0,1.0,F,1,SK
Frontiers_000231,2002,3,2,4,46.0,2.0,0.0,0.0,F,0,SK
Frontiers_000231,2001,2,2,4,39.0,2.0,1.0,1.0,F,0,SK
Frontiers_000214,2002,3,3,3,26.0,3.0,3.0,3.0,M,1,SK
Frontiers_000514,2002,3,3,4,,,,2.0,F,0,SK
Frontiers_000514,2003,4,3,4,12.0,3.0,3.0,3.0,F,1,SK
Frontiers_000318,2001,2,2,2,20.0,1.0,0.0,0.0,M,1,SK
Frontiers_000016,2003,4,3,6,15.0,3.0,2.0,,M,0,SK
Frontiers_000016,2002,3,3,6,24.0,3.0,3.0,2.0,M,0,SK
Frontiers_000016,2005,6,3,6,32.0,3.0,2.0,,M,1,SK
Frontiers_000016,2004,5,3,6,24.0,3.0,2.0,,M,0,SK
Frontiers_000177,2009,10,2,18,11.0,3.0,3.0,3.0,M,0,SK
Frontiers_000177,2004,5,2,18,22.0,3.0,0.0,0.0,M,0,SK
Frontiers_000177,2005,6,2,18,31.0,3.0,3.0,0.0,M,0,SK
Frontiers_000177,2008,9,2,18,20.0,2.0,1.0,1.0,M,0,SK
Frontiers_000177,2001,2,2,18,28.0,2.0,2.0,0.0,M,0,SK
Frontiers_000177,2007,8,2,18,26.0,3.0,1.0,0.0,M,0,SK
Frontiers_000177,2006,7,2,18,24.0,3.0,3.0,3.0,M,0,SK
Frontiers_000177,2016,17,2,18,20.0,2.0,2.0,1.0,M,0,SK
Frontiers_000177,2013,14,2,18,20.0,3.0,1.0,0.0,M,0,SK
Frontiers_000177,2010,11,2,18,24.0,3.0,2.0,2.0,M,0,SK
Frontiers_000177,2003,4,2,18,15.0,3.0,3.0,,M,0,SK
Frontiers_000177,2017,18,2,18,29.0,3.0,3.0,3.0,M,1,SK
Frontiers_000177,2002,3,2,18,28.0,3.0,2.0,2.0,M,0,SK
Frontiers_000149,2005,6,5,15,32.0,3.0,2.0,1.0,F,0,SK
Frontiers_000149,2008,9,5,15,31.0,2.0,1.0,0.0,F,0,SK
Frontiers_000149,2006,7,5,15,24.0,3.0,3.0,,F,0,SK
Frontiers_000149,2009,10,5,15,16.0,3.0,3.0,3.0,F,0,SK
Frontiers_000149,2012,13,5,15,32.0,1.0,1.0,1.0,F,0,SK
Frontiers_000149,2007,8,5,15,26.0,1.0,0.0,0.0,F,0,SK
Frontiers_000149,2014,15,5,15,26.0,3.0,1.0,1.0,F,1,SK
Frontiers_000149,2004,5,5,15,23.0,3.0,3.0,2.0,F,0,SK
Frontiers_000339,2002,3,2,3,21.0,3.0,3.0,3.0,F,1,SK
Frontiers_000339,2001,2,2,3,30.0,3.0,3.0,2.0,F,0,SK
Frontiers_000079,2003,4,3,7,14.0,3.0,3.0,,M,0,SK
Frontiers_000079,2002,3,3,7,24.0,2.0,2.0,2.0,M,0,SK
Frontiers_000079,2005,6,3,7,28.0,2.0,2.0,2.0,M,0,SK
Frontiers_000051,2002,4,4,5,23.0,3.0,3.0,2.0,F,0,BT
Frontiers_000051,2003,5,4,5,16.0,2.0,0.0,0.0,F,1,BT
Frontiers_000049,2015,17,3,18,18.0,3.0,3.0,2.0,F,0,BT
Frontiers_000049,2002,4,3,18,24.0,3.0,1.0,1.0,F,0,BT
Frontiers_000049,2008,10,3,18,20.0,3.0,3.0,3.0,F,0,BT
Frontiers_000049,2011,13,3,18,9.0,3.0,3.0,2.0,F,0,BT
Frontiers_000049,2013,15,3,18,20.0,3.0,2.0,1.0,F,0,BT
Frontiers_000049,2009,11,3,18,13.0,3.0,2.0,2.0,F,0,BT
Frontiers_000049,2010,12,3,18,25.0,3.0,2.0,2.0,F,0,BT
Frontiers_000049,2016,18,3,18,19.0,3.0,3.0,2.0,F,1,BT
Frontiers_000049,2012,14,3,18,15.0,2.0,0.0,0.0,F,0,BT
Frontiers_000049,2004,6,3,18,21.0,3.0,3.0,3.0,F,0,BT
Frontiers_000049,2003,5,3,18,12.0,3.0,3.0,3.0,F,0,BT
Frontiers_000049,2007,9,3,18,11.0,3.0,2.0,0.0,F,0,BT
Frontiers_000049,2014,16,3,18,16.0,3.0,3.0,3.0,F,0,BT
Frontiers_000049,2001,3,3,18,30.0,2.0,2.0,,F,0,BT
Frontiers_000049,2005,7,3,18,23.0,3.0,3.0,3.0,F,0,BT
Frontiers_000049,2006,8,3,18,22.0,3.0,2.0,1.0,F,0,BT
Frontiers_000368,2001,3,3,5,52.0,2.0,1.0,0.0,F,0,BT
Frontiers_000368,2003,5,3,5,10.0,3.0,3.0,2.0,F,1,BT
Frontiers_000368,2002,4,3,5,21.0,3.0,3.0,2.0,F,0,BT
Frontiers_000257,2002,4,3,8,24.0,3.0,3.0,3.0,M,0,SK
Frontiers_000257,2005,7,3,8,29.0,3.0,3.0,,M,0,SK
Frontiers_000257,2003,5,3,8,12.0,2.0,2.0,2.0,M,0,SK
Frontiers_000257,2001,3,3,8,28.0,3.0,3.0,3.0,M,0,SK
Frontiers_000257,2004,6,3,8,19.0,3.0,0.0,0.0,M,0,SK
Frontiers_000348,2001,3,3,3,28.0,3.0,3.0,,F,1,BT
Frontiers_000291,2002,4,3,6,21.0,3.0,3.0,3.0,F,0,BT
Frontiers_000291,2001,3,3,6,28.0,2.0,2.0,,F,0,BT
Frontiers_000291,2004,6,3,6,8.0,2.0,1.0,1.0,F,1,BT
Frontiers_000291,2003,5,3,6,12.0,3.0,2.0,2.0,F,0,BT
Frontiers_000096,2015,15,2,16,12.0,2.0,2.0,2.0,M,0,BT
Frontiers_000096,2004,4,2,16,19.0,3.0,3.0,3.0,M,0,BT
Frontiers_000096,2005,5,2,16,23.0,3.0,3.0,3.0,M,0,BT
Frontiers_000096,2002,2,2,16,24.0,3.0,3.0,2.0,M,0,BT
Frontiers_000096,2011,11,2,16,10.0,1.0,0.0,0.0,M,0,BT
Frontiers_000096,2007,7,2,16,33.0,1.0,0.0,0.0,M,0,BT
Frontiers_000096,2003,3,2,16,14.0,3.0,3.0,3.0,M,0,BT
Frontiers_000096,2010,10,2,16,25.0,3.0,3.0,3.0,M,0,BT
Frontiers_000096,2009,9,2,16,10.0,4.0,4.0,3.0,M,0,BT
Frontiers_000096,2016,16,2,16,13.0,3.0,3.0,3.0,M,1,BT
Frontiers_000096,2012,12,2,16,15.0,3.0,2.0,2.0,M,0,BT
Frontiers_000096,2008,8,2,16,18.0,3.0,3.0,3.0,M,0,BT
Frontiers_000096,2006,6,2,16,22.0,3.0,2.0,1.0,M,0,BT
Frontiers_000096,2014,14,2,16,12.0,3.0,3.0,3.0,M,0,BT
Frontiers_000096,2013,13,2,16,22.0,2.0,2.0,2.0,M,0,BT
Frontiers_000401,2005,3,3,9,28.0,3.0,3.0,2.0,M,0,BT
Frontiers_000401,2009,7,3,9,11.0,3.0,3.0,3.0,M,0,BT
Frontiers_000401,2010,8,3,9,29.0,3.0,2.0,2.0,M,0,BT
Frontiers_000401,2011,9,3,9,7.0,3.0,3.0,2.0,M,1,BT
Frontiers_000401,2007,5,3,9,9.0,3.0,3.0,0.0,M,0,BT
Frontiers_000401,2006,4,3,9,22.0,3.0,3.0,2.0,M,0,BT
Frontiers_000401,2008,6,3,9,23.0,3.0,3.0,3.0,M,0,BT
Frontiers_000240,2005,5,3,9,29.0,3.0,3.0,3.0,M,0,BT
Frontiers_000240,2008,8,3,9,18.0,3.0,3.0,2.0,M,0,BT
Frontiers_000240,2003,3,3,9,12.0,3.0,3.0,3.0,M,0,BT
Frontiers_000240,2004,4,3,9,19.0,3.0,3.0,3.0,M,0,BT
Frontiers_000240,2009,9,3,9,11.0,3.0,3.0,3.0,M,1,BT
Frontiers_000240,2007,7,3,9,10.0,3.0,2.0,2.0,M,0,BT
Frontiers_000240,2006,6,3,9,20.0,3.0,2.0,2.0,M,0,BT
Frontiers_000200,2006,6,3,10,32.0,2.0,2.0,,M,0,SK
Frontiers_000200,2003,3,3,10,46.0,1.0,1.0,1.0,M,0,SK
Frontiers_000200,2005,5,3,10,33.0,2.0,2.0,0.0,M,0,SK
Frontiers_000200,2008,8,3,10,26.0,3.0,0.0,0.0,M,0,SK
Frontiers_000200,2009,9,3,10,16.0,3.0,0.0,1.0,M,0,SK
Frontiers_000200,2004,4,3,10,28.0,2.0,2.0,2.0,M,0,SK
Frontiers_000200,2010,10,3,10,43.0,3.0,0.0,0.0,M,1,SK
Frontiers_000488,2009,9,3,9,6.0,3.0,3.0,3.0,F,1,BT
Frontiers_000488,2005,5,3,9,29.0,3.0,3.0,3.0,F,0,BT
Frontiers_000488,2003,3,3,9,14.0,3.0,3.0,3.0,F,0,BT
Frontiers_000488,2004,4,3,9,19.0,3.0,3.0,3.0,F,0,BT
Frontiers_000488,2006,6,3,9,20.0,3.0,2.0,2.0,F,0,BT
Frontiers_000488,2008,8,3,9,18.0,3.0,3.0,3.0,F,0,BT
Frontiers_000488,2007,7,3,9,13.0,3.0,2.0,2.0,F,0,BT
Frontiers_000108,2011,11,3,11,12.0,3.0,3.0,3.0,F,1,BT
Frontiers_000108,2003,3,3,11,38.0,1.0,0.0,0.0,F,0,BT
Frontiers_000108,2007,7,3,11,9.0,3.0,3.0,1.0,F,0,BT
Frontiers_000108,2006,6,3,11,20.0,3.0,0.0,0.0,F,0,BT
Frontiers_000108,2010,10,3,11,29.0,3.0,1.0,1.0,F,0,BT
Frontiers_000108,2009,9,3,11,9.0,3.0,3.0,3.0,F,0,BT
Frontiers_000108,2005,5,3,11,26.0,3.0,3.0,2.0,F,0,BT
Frontiers_000108,2004,4,3,11,17.0,3.0,3.0,0.0,F,0,BT
Frontiers_000108,2008,8,3,11,18.0,3.0,1.0,1.0,F,0,BT
Frontiers_000466,2004,4,4,4,19.0,3.0,3.0,3.0,M,1,BT
Frontiers_000332,2004,4,3,17,,3.0,3.0,3.0,F,0,SK
Frontiers_000332,2013,13,3,17,20.0,3.0,0.0,0.0,F,0,SK
Frontiers_000332,2015,15,3,17,16.0,3.0,3.0,3.0,F,0,SK
Frontiers_000332,2005,5,3,17,,,,2.0,F,0,SK
Frontiers_000332,2006,6,3,17,,,,2.0,F,0,SK
Frontiers_000332,2003,3,3,17,46.0,1.0,1.0,1.0,F,0,SK
Frontiers_000332,2017,17,3,17,21.0,3.0,0.0,0.0,F,1,SK
Frontiers_000332,2012,12,3,17,28.0,,,1.0,F,0,SK
Frontiers_000332,2016,16,3,17,14.0,3.0,3.0,3.0,F,0,SK
Frontiers_000332,2014,14,3,17,23.0,3.0,2.0,2.0,F,0,SK
Frontiers_000253,2003,5,3,5,10.0,3.0,3.0,3.0,M,1,SK
Frontiers_000253,2001,3,3,5,18.0,3.0,2.0,2.0,M,0,SK
Frontiers_000253,2002,4,3,5,17.0,3.0,3.0,3.0,M,0,SK
Frontiers_000244,2003,4,4,5,21.0,3.0,3.0,2.0,M,0,BT
Frontiers_000244,2004,5,4,5,23.0,3.0,2.0,1.0,M,1,BT
Frontiers_000205,2008,5,3,11,19.0,3.0,0.0,0.0,F,0,BT
Frontiers_000205,2012,9,3,11,18.0,3.0,3.0,3.0,F,0,BT
Frontiers_000205,2010,7,3,11,24.0,3.0,2.0,2.0,F,0,BT
Frontiers_000205,2009,6,3,11,13.0,3.0,3.0,3.0,F,0,BT
Frontiers_000205,2006,3,3,11,22.0,3.0,0.0,0.0,F,0,BT
Frontiers_000205,2014,11,3,11,13.0,2.0,1.0,1.0,F,1,BT
Frontiers_000205,2013,10,3,11,20.0,3.0,2.0,1.0,F,0,BT
Frontiers_000205,2011,8,3,11,4.0,3.0,1.0,1.0,F,0,BT
Frontiers_000205,2007,4,3,11,13.0,3.0,0.0,0.0,F,0,BT
Frontiers_000390,2001,2,2,2,24.0,3.0,3.0,,F,1,BT
Frontiers_000058,2010,11,3,11,29.0,3.0,3.0,3.0,F,1,BT
Frontiers_000058,2008,9,3,11,20.0,3.0,3.0,3.0,F,0,BT
Frontiers_000058,2006,7,3,11,24.0,3.0,3.0,2.0,F,0,BT
Frontiers_000058,2004,5,3,11,21.0,3.0,3.0,3.0,F,0,BT
Frontiers_000058,2009,10,3,11,12.0,3.0,3.0,3.0,F,0,BT
Frontiers_000058,2003,4,3,11,23.0,3.0,3.0,3.0,F,0,BT
Frontiers_000058,2007,8,3,11,18.0,3.0,0.0,0.0,F,0,BT
Frontiers_000058,2002,3,3,11,36.0,2.0,2.0,2.0,F,0,BT
Frontiers_000058,2005,6,3,11,27.0,3.0,3.0,2.0,F,0,BT
Frontiers_000266,2009,10,4,13,23.0,2.0,2.0,2.0,M,0,BT
Frontiers_000266,2003,4,4,13,14.0,3.0,3.0,3.0,M,0,BT
Frontiers_000266,2004,5,4,13,19.0,3.0,3.0,3.0,M,0,BT
Frontiers_000266,2008,9,4,13,20.0,3.0,3.0,3.0,M,0,BT
Frontiers_000266,2012,13,4,13,19.0,3.0,3.0,2.0,M,1,BT
Frontiers_000266,2006,7,4,13,20.0,3.0,3.0,3.0,M,0,BT
Frontiers_000266,2007,8,4,13,13.0,4.0,3.0,1.0,M,0,BT
Frontiers_000266,2005,6,4,13,21.0,3.0,3.0,3.0,M,0,BT
Frontiers_000266,2010,11,4,13,29.0,3.0,2.0,2.0,M,0,BT
Frontiers_000489,2004,5,3,5,24.0,3.0,3.0,1.0,F,1,SK
Frontiers_000489,2002,3,3,5,52.0,2.0,0.0,0.0,F,0,SK
Frontiers_000489,2003,4,3,5,32.0,3.0,0.0,0.0,F,0,SK
Frontiers_000274,2008,9,1,12,20.0,3.0,3.0,3.0,F,0,BT
Frontiers_000274,2009,10,1,12,13.0,3.0,2.0,2.0,F,0,BT
Frontiers_000274,2000,2,1,12,16.0,4.0,4.0,,F,0,BT
Frontiers_000274,2004,5,1,12,14.0,3.0,2.0,2.0,F,0,BT
Frontiers_000274,2001,2,1,12,26.0,3.0,3.0,,F,0,BT
Frontiers_000274,2002,3,1,12,23.0,3.0,3.0,2.0,F,0,BT
Frontiers_000274,2011,12,1,12,9.0,2.0,2.0,2.0,F,1,BT
Frontiers_000274,2006,7,1,12,24.0,3.0,1.0,2.0,F,0,BT
Frontiers_000274,2007,8,1,12,13.0,4.0,3.0,1.0,F,0,BT
Frontiers_000274,2003,4,1,12,14.0,3.0,3.0,2.0,F,0,BT
Frontiers_000274,2005,6,1,12,24.0,2.0,2.0,0.0,F,0,BT
Frontiers_000148,2004,4,4,5,47.0,2.0,2.0,1.0,M,0,BT
Frontiers_000148,2005,5,4,5,25.0,3.0,3.0,3.0,M,1,BT
Frontiers_000374,2002,3,3,3,28.0,2.0,2.0,2.0,F,1,SK
Frontiers_000125,2004,5,3,5,23.0,3.0,3.0,,F,1,SK
Frontiers_000125,2002,3,3,5,27.0,2.0,2.0,2.0,F,0,SK
Frontiers_000125,2003,4,3,5,15.0,3.0,2.0,,F,0,SK
