Obs_num,Rep,F1_ID,F0_ID,Paternal_age,Paternal_sperm_age,Treatment,Sex,F1_Age,F2_Count,LS,Censored,Mean_age,Delta_age,ALR,Mean_age2,Age2
1818,R1,D2.R1.OY.3,R1.OY.3,O,Y,OY,Female,32,0,49,1,25,7,46,625,1024
2363,R1,D2.R1.OY.3,R1.OY.3,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
183,R1,D2.R1.OY.40,R1.OY.40,O,Y,OY,Female,4,73,49,1,25,-21,46,625,16
1110,R1,D2.R1.OY.40,R1.OY.40,O,Y,OY,Female,18,0,49,1,25,-7,46,625,324
1859,R1,D2.R1.OY.40,R1.OY.40,O,Y,OY,Female,32,38,49,1,25,7,46,625,1024
2384,R1,D2.R1.OY.40,R1.OY.40,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
102,R1,D2.R1.OY.54,R1.OY.54,O,Y,OY,Female,4,112,49,1,18,-14,32,324,16
944,R1,D2.R1.OY.54,R1.OY.54,O,Y,OY,Female,18,59,49,1,18,0,32,324,324
1847,R1,D2.R1.OY.54,R1.OY.54,O,Y,OY,Female,32,44,49,1,18,14,32,324,1024
97,R1,D2.R1.OY.77,R1.OY.77,O,Y,OY,Female,4,99,49,1,25,-21,46,625,16
1026,R1,D2.R1.OY.77,R1.OY.77,O,Y,OY,Female,18,19,49,1,25,-7,46,625,324
1786,R1,D2.R1.OY.77,R1.OY.77,O,Y,OY,Female,32,0,49,1,25,7,46,625,1024
2374,R1,D2.R1.OY.77,R1.OY.77,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
129,R1,D2.R1.OY.78,R1.OY.78,O,Y,OY,Female,4,69,49,1,25,-21,46,625,16
1098,R1,D2.R1.OY.78,R1.OY.78,O,Y,OY,Female,18,51,49,1,25,-7,46,625,324
1811,R1,D2.R1.OY.78,R1.OY.78,O,Y,OY,Female,32,0,49,1,25,7,46,625,1024
2366,R1,D2.R1.OY.78,R1.OY.78,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
123,R1,D2.R1.YO.2,R1.YO.2,Y,O,YO,Female,4,54,49,1,25,-21,46,625,16
971,R1,D2.R1.YO.2,R1.YO.2,Y,O,YO,Female,18,47,49,1,25,-7,46,625,324
1745,R1,D2.R1.YO.2,R1.YO.2,Y,O,YO,Female,32,0,49,1,25,7,46,625,1024
2367,R1,D2.R1.YO.2,R1.YO.2,Y,O,YO,Female,46,0,49,1,25,21,46,625,2116
169,R1,D2.R1.YO.21,R1.YO.21,Y,O,YO,Female,4,88,49,1,25,-21,46,625,16
1004,R1,D2.R1.YO.21,R1.YO.21,Y,O,YO,Female,18,0,49,1,25,-7,46,625,324
1771,R1,D2.R1.YO.21,R1.YO.21,Y,O,YO,Female,32,0,49,1,25,7,46,625,1024
2368,R1,D2.R1.YO.21,R1.YO.21,Y,O,YO,Female,46,0,49,1,25,21,46,625,2116
164,R1,D2.R1.YO.9,R1.YO.9,Y,O,YO,Female,4,91,49,1,25,-21,46,625,16
1033,R1,D2.R1.YO.9,R1.YO.9,Y,O,YO,Female,18,50,49,1,25,-7,46,625,324
1866,R1,D2.R1.YO.9,R1.YO.9,Y,O,YO,Female,32,12,49,1,25,7,46,625,1024
2352,R1,D2.R1.YO.9,R1.YO.9,Y,O,YO,Female,46,0,49,1,25,21,46,625,2116
217,R1,D2.R1.YY.10,R1.YY.10,Y,Y,YY,Female,4,82,49,1,25,-21,46,625,16
1038,R1,D2.R1.YY.10,R1.YY.10,Y,Y,YY,Female,18,68,49,1,25,-7,46,625,324
1765,R1,D2.R1.YY.10,R1.YY.10,Y,Y,YY,Female,32,0,49,1,25,7,46,625,1024
2375,R1,D2.R1.YY.10,R1.YY.10,Y,Y,YY,Female,46,0,49,1,25,21,46,625,2116
524,R2,D2.R2.OO.5,R2.OO.5,O,O,OO,Female,4,79,49,1,25,-21,46,625,16
1509,R2,D2.R2.OO.5,R2.OO.5,O,O,OO,Female,18,65,49,1,25,-7,46,625,324
2074,R2,D2.R2.OO.5,R2.OO.5,O,O,OO,Female,32,0,49,1,25,7,46,625,1024
2532,R2,D2.R2.OO.5,R2.OO.5,O,O,OO,Female,46,0,49,1,25,21,46,625,2116
563,R2,D2.R2.OY.11,R2.OY.11,O,Y,OY,Female,4,83,49,1,25,-21,46,625,16
1367,R2,D2.R2.OY.11,R2.OY.11,O,Y,OY,Female,18,89,49,1,25,-7,46,625,324
2141,R2,D2.R2.OY.11,R2.OY.11,O,Y,OY,Female,32,13,49,1,25,7,46,625,1024
2535,R2,D2.R2.OY.11,R2.OY.11,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
681,R2,D2.R2.OY.24,R2.OY.24,O,Y,OY,Female,4,70,49,1,25,-21,46,625,16
1345,R2,D2.R2.OY.24,R2.OY.24,O,Y,OY,Female,18,0,49,1,25,-7,46,625,324
2078,R2,D2.R2.OY.24,R2.OY.24,O,Y,OY,Female,32,0,49,1,25,7,46,625,1024
2573,R2,D2.R2.OY.24,R2.OY.24,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
38,R1,D3.R1.OY.52,R1.OY.52,O,Y,OY,Female,4,80,49,1,25,-21,46,625,16
1121,R1,D3.R1.OY.52,R1.OY.52,O,Y,OY,Female,18,0,49,1,25,-7,46,625,324
1789,R1,D3.R1.OY.52,R1.OY.52,O,Y,OY,Female,32,0,49,1,25,7,46,625,1024
2358,R1,D3.R1.OY.52,R1.OY.52,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
453,R2,D3.R2.OY.25,R2.OY.25,O,Y,OY,Female,4,93,49,1,25,-21,46,625,16
1368,R2,D3.R2.OY.25,R2.OY.25,O,Y,OY,Female,18,19,49,1,25,-7,46,625,324
2143,R2,D3.R2.OY.25,R2.OY.25,O,Y,OY,Female,32,13,49,1,25,7,46,625,1024
2534,R2,D3.R2.OY.25,R2.OY.25,O,Y,OY,Female,46,0,49,1,25,21,46,625,2116
653,R2,D3.R2.YO.4,R2.YO.4,Y,O,YO,Female,4,76,49,1,25,-21,46,625,16
1421,R2,D3.R2.YO.4,R2.YO.4,Y,O,YO,Female,18,36,49,1,25,-7,46,625,324
2030,R2,D3.R2.YO.4,R2.YO.4,Y,O,YO,Female,32,0,49,1,25,7,46,625,1024
2542,R2,D3.R2.YO.4,R2.YO.4,Y,O,YO,Female,46,0,49,1,25,21,46,625,2116
462,R2,D3.R2.YY.14,R2.YY.14,Y,Y,YY,Female,4,103,49,1,25,-21,46,625,16
1538,R2,D3.R2.YY.14,R2.YY.14,Y,Y,YY,Female,18,67,49,1,25,-7,46,625,324
2124,R2,D3.R2.YY.14,R2.YY.14,Y,Y,YY,Female,32,6,49,1,25,7,46,625,1024
2526,R2,D3.R2.YY.14,R2.YY.14,Y,Y,YY,Female,46,0,49,1,25,21,46,625,2116
539,R2,D3.R2.YY.6,R2.YY.6,Y,Y,YY,Female,4,75,49,1,25,-21,46,625,16
1521,R2,D3.R2.YY.6,R2.YY.6,Y,Y,YY,Female,18,46,49,1,25,-7,46,625,324
2103,R2,D3.R2.YY.6,R2.YY.6,Y,Y,YY,Female,32,8,49,1,25,7,46,625,1024
2553,R2,D3.R2.YY.6,R2.YY.6,Y,Y,YY,Female,46,0,49,1,25,21,46,625,2116
3380,R4,D1.R4.YO.10,R4.YO.10,Y,O,YO,Female,4,80,50,1,25,-21,46,625,16
3835,R4,D1.R4.YO.10,R4.YO.10,Y,O,YO,Female,18,72,50,1,25,-7,46,625,324
4265,R4,D1.R4.YO.10,R4.YO.10,Y,O,YO,Female,32,0,50,1,25,7,46,625,1024
4399,R4,D1.R4.YO.10,R4.YO.10,Y,O,YO,Female,46,0,50,1,25,21,46,625,2116
3382,R4,D1.R4.YO.21,R4.YO.21,Y,O,YO,Female,4,73,50,1,25,-21,46,625,16
3899,R4,D1.R4.YO.21,R4.YO.21,Y,O,YO,Female,18,43,50,1,25,-7,46,625,324
4282,R4,D1.R4.YO.21,R4.YO.21,Y,O,YO,Female,32,43,50,1,25,7,46,625,1024
4396,R4,D1.R4.YO.21,R4.YO.21,Y,O,YO,Female,46,0,50,1,25,21,46,625,2116
3226,R3,D2.R3.YY.8,R3.YY.8,Y,Y,YY,Female,4,72,50,1,25,-21,46,625,16
3642,R3,D2.R3.YY.8,R3.YY.8,Y,Y,YY,Female,18,54,50,1,25,-7,46,625,324
4025,R3,D2.R3.YY.8,R3.YY.8,Y,Y,YY,Female,32,40,50,1,25,7,46,625,1024
4288,R3,D2.R3.YY.8,R3.YY.8,Y,Y,YY,Female,46,0,50,1,25,21,46,625,2116
3454,R4,D2.R4.OO.17,R4.OO.17,O,O,OO,Female,4,52,50,1,25,-21,46,625,16
3885,R4,D2.R4.OO.17,R4.OO.17,O,O,OO,Female,18,13,50,1,25,-7,46,625,324
4214,R4,D2.R4.OO.17,R4.OO.17,O,O,OO,Female,32,22,50,1,25,7,46,625,1024
4395,R4,D2.R4.OO.17,R4.OO.17,O,O,OO,Female,46,0,50,1,25,21,46,625,2116
3467,R4,D2.R4.YY.2,R4.YY.2,Y,Y,YY,Female,4,63,50,1,25,-21,46,625,16
3870,R4,D2.R4.YY.2,R4.YY.2,Y,Y,YY,Female,18,64,50,1,25,-7,46,625,324
4248,R4,D2.R4.YY.2,R4.YY.2,Y,Y,YY,Female,32,0,50,1,25,7,46,625,1024
4402,R4,D2.R4.YY.2,R4.YY.2,Y,Y,YY,Female,46,0,50,1,25,21,46,625,2116
3430,R4,D3.R4.OO.18,R4.OO.18,O,O,OO,Female,4,57,50,1,25,-21,46,625,16
3877,R4,D3.R4.OO.18,R4.OO.18,O,O,OO,Female,18,63,50,1,25,-7,46,625,324
4255,R4,D3.R4.OO.18,R4.OO.18,O,O,OO,Female,32,0,50,1,25,7,46,625,1024
4401,R4,D3.R4.OO.18,R4.OO.18,O,O,OO,Female,46,0,50,1,25,21,46,625,2116
3401,R4,D3.R4.OY.13,R4.OY.13,O,Y,OY,Female,4,78,50,1,25,-21,46,625,16
3818,R4,D3.R4.OY.13,R4.OY.13,O,Y,OY,Female,18,62,50,1,25,-7,46,625,324
4249,R4,D3.R4.OY.13,R4.OY.13,O,Y,OY,Female,32,0,50,1,25,7,46,625,1024
4387,R4,D3.R4.OY.13,R4.OY.13,O,Y,OY,Female,46,0,50,1,25,21,46,625,2116
3410,R4,D3.R4.YO.10,R4.YO.10,Y,O,YO,Female,4,47,50,1,25,-21,46,625,16
3859,R4,D3.R4.YO.10,R4.YO.10,Y,O,YO,Female,18,68,50,1,25,-7,46,625,324
4227,R4,D3.R4.YO.10,R4.YO.10,Y,O,YO,Female,32,14,50,1,25,7,46,625,1024
4389,R4,D3.R4.YO.10,R4.YO.10,Y,O,YO,Female,46,1,50,1,25,21,46,625,2116
3466,R4,D3.R4.YO.22,R4.YO.22,Y,O,YO,Female,4,69,50,1,25,-21,46,625,16
3895,R4,D3.R4.YO.22,R4.YO.22,Y,O,YO,Female,18,38,50,1,25,-7,46,625,324
4256,R4,D3.R4.YO.22,R4.YO.22,Y,O,YO,Female,32,14,50,1,25,7,46,625,1024
4400,R4,D3.R4.YO.22,R4.YO.22,Y,O,YO,Female,46,0,50,1,25,21,46,625,2116
156,R1,D1.R1.OO.39,R1.OO.39,O,O,OO,Female,4,74,52,1,25,-21,46,625,16
1037,R1,D1.R1.OO.39,R1.OO.39,O,O,OO,Female,18,63,52,1,25,-7,46,625,324
1862,R1,D1.R1.OO.39,R1.OO.39,O,O,OO,Female,32,57,52,1,25,7,46,625,1024
2347,R1,D1.R1.OO.39,R1.OO.39,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
57,R1,D1.R1.YO.4,R1.YO.4,Y,O,YO,Female,4,58,52,1,25,-21,46,625,16
1117,R1,D1.R1.YO.4,R1.YO.4,Y,O,YO,Female,18,68,52,1,25,-7,46,625,324
1793,R1,D1.R1.YO.4,R1.YO.4,Y,O,YO,Female,32,0,52,1,25,7,46,625,1024
2362,R1,D1.R1.YO.4,R1.YO.4,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
167,R1,D1.R1.YO.7,R1.YO.7,Y,O,YO,Female,4,77,52,1,25,-21,46,625,16
963,R1,D1.R1.YO.7,R1.YO.7,Y,O,YO,Female,18,36,52,1,25,-7,46,625,324
1732,R1,D1.R1.YO.7,R1.YO.7,Y,O,YO,Female,32,0,52,1,25,7,46,625,1024
2378,R1,D1.R1.YO.7,R1.YO.7,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
20,R1,D1.R1.YY.35,R1.YY.35,Y,Y,YY,Female,4,59,52,1,25,-21,46,625,16
1077,R1,D1.R1.YY.35,R1.YY.35,Y,Y,YY,Female,18,50,52,1,25,-7,46,625,324
1820,R1,D1.R1.YY.35,R1.YY.35,Y,Y,YY,Female,32,0,52,1,25,7,46,625,1024
2356,R1,D1.R1.YY.35,R1.YY.35,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
608,R2,D1.R2.OO.41,R2.OO.41,O,O,OO,Female,4,80,52,1,25,-21,46,625,16
1454,R2,D1.R2.OO.41,R2.OO.41,O,O,OO,Female,18,58,52,1,25,-7,46,625,324
2065,R2,D1.R2.OO.41,R2.OO.41,O,O,OO,Female,32,0,52,1,25,7,46,625,1024
2559,R2,D1.R2.OO.41,R2.OO.41,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
655,R2,D1.R2.OY.14,R2.OY.14,O,Y,OY,Female,4,71,52,1,25,-21,46,625,16
1535,R2,D1.R2.OY.14,R2.OY.14,O,Y,OY,Female,18,46,52,1,25,-7,46,625,324
2117,R2,D1.R2.OY.14,R2.OY.14,O,Y,OY,Female,32,2,52,1,25,7,46,625,1024
2551,R2,D1.R2.OY.14,R2.OY.14,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
684,R2,D1.R2.OY.22,R2.OY.22,O,Y,OY,Female,4,60,52,1,25,-21,46,625,16
1512,R2,D1.R2.OY.22,R2.OY.22,O,Y,OY,Female,18,58,52,1,25,-7,46,625,324
2185,R2,D1.R2.OY.22,R2.OY.22,O,Y,OY,Female,32,34,52,1,25,7,46,625,1024
2550,R2,D1.R2.OY.22,R2.OY.22,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
520,R2,D1.R2.OY.24,R2.OY.24,O,Y,OY,Female,4,68,52,1,25,-21,46,625,16
1522,R2,D1.R2.OY.24,R2.OY.24,O,Y,OY,Female,18,53,52,1,25,-7,46,625,324
2040,R2,D1.R2.OY.24,R2.OY.24,O,Y,OY,Female,32,0,52,1,25,7,46,625,1024
2547,R2,D1.R2.OY.24,R2.OY.24,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
611,R2,D1.R2.YO.5,R2.YO.5,Y,O,YO,Female,4,40,52,1,25,-21,46,625,16
1427,R2,D1.R2.YO.5,R2.YO.5,Y,O,YO,Female,18,55,52,1,25,-7,46,625,324
2032,R2,D1.R2.YO.5,R2.YO.5,Y,O,YO,Female,32,0,52,1,25,7,46,625,1024
2529,R2,D1.R2.YO.5,R2.YO.5,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
598,R2,D1.R2.YY.5,R2.YY.5,Y,Y,YY,Female,4,64,52,1,25,-21,46,625,16
1459,R2,D1.R2.YY.5,R2.YY.5,Y,Y,YY,Female,18,46,52,1,25,-7,46,625,324
2104,R2,D1.R2.YY.5,R2.YY.5,Y,Y,YY,Female,32,18,52,1,25,7,46,625,1024
2587,R2,D1.R2.YY.5,R2.YY.5,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
3129,R3,D1.R3.OY.20,R3.OY.20,O,Y,OY,Female,4,50,52,1,25,-21,46,625,16
3656,R3,D1.R3.OY.20,R3.OY.20,O,Y,OY,Female,18,0,52,1,25,-7,46,625,324
4051,R3,D1.R3.OY.20,R3.OY.20,O,Y,OY,Female,32,0,52,1,25,7,46,625,1024
4293,R3,D1.R3.OY.20,R3.OY.20,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
3232,R3,D1.R3.YY.22,R3.YY.22,Y,Y,YY,Female,4,54,52,1,25,-21,46,625,16
3613,R3,D1.R3.YY.22,R3.YY.22,Y,Y,YY,Female,18,55,52,1,25,-7,46,625,324
4094,R3,D1.R3.YY.22,R3.YY.22,Y,Y,YY,Female,32,0,52,1,25,7,46,625,1024
4296,R3,D1.R3.YY.22,R3.YY.22,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
3475,R4,D1.R4.YO.1,R4.YO.1,Y,O,YO,Female,4,65,52,1,25,-21,46,625,16
3867,R4,D1.R4.YO.1,R4.YO.1,Y,O,YO,Female,18,56,52,1,25,-7,46,625,324
4243,R4,D1.R4.YO.1,R4.YO.1,Y,O,YO,Female,32,0,52,1,25,7,46,625,1024
4390,R4,D1.R4.YO.1,R4.YO.1,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
3400,R4,D1.R4.YY.4,R4.YY.4,Y,Y,YY,Female,4,79,52,1,25,-21,46,625,16
3888,R4,D1.R4.YY.4,R4.YY.4,Y,Y,YY,Female,18,39,52,1,25,-7,46,625,324
4229,R4,D1.R4.YY.4,R4.YY.4,Y,Y,YY,Female,32,0,52,1,25,7,46,625,1024
4388,R4,D1.R4.YY.4,R4.YY.4,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
146,R1,D2.R1.OO.14,R1.OO.14,O,O,OO,Female,4,33,52,1,25,-21,46,625,16
992,R1,D2.R1.OO.14,R1.OO.14,O,O,OO,Female,18,45,52,1,25,-7,46,625,324
1853,R1,D2.R1.OO.14,R1.OO.14,O,O,OO,Female,32,11,52,1,25,7,46,625,1024
2387,R1,D2.R1.OO.14,R1.OO.14,O,O,OO,Female,46,3,52,1,25,21,46,625,2116
95,R1,D2.R1.OY.23,R1.OY.23,O,Y,OY,Female,4,72,52,1,25,-21,46,625,16
1089,R1,D2.R1.OY.23,R1.OY.23,O,Y,OY,Female,18,54,52,1,25,-7,46,625,324
1737,R1,D2.R1.OY.23,R1.OY.23,O,Y,OY,Female,32,0,52,1,25,7,46,625,1024
2372,R1,D2.R1.OY.23,R1.OY.23,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
197,R1,D2.R1.YO.15,R1.YO.15,Y,O,YO,Female,4,88,52,1,18,-14,32,324,16
956,R1,D2.R1.YO.15,R1.YO.15,Y,O,YO,Female,18,49,52,1,18,0,32,324,324
1741,R1,D2.R1.YO.15,R1.YO.15,Y,O,YO,Female,32,0,52,1,18,14,32,324,1024
136,R1,D2.R1.YO.20,R1.YO.20,Y,O,YO,Female,4,109,52,1,25,-21,46,625,16
1045,R1,D2.R1.YO.20,R1.YO.20,Y,O,YO,Female,18,78,52,1,25,-7,46,625,324
1849,R1,D2.R1.YO.20,R1.YO.20,Y,O,YO,Female,32,69,52,1,25,7,46,625,1024
2371,R1,D2.R1.YO.20,R1.YO.20,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
165,R1,D2.R1.YY.7,R1.YY.7,Y,Y,YY,Female,4,87,52,1,25,-21,46,625,16
1041,R1,D2.R1.YY.7,R1.YY.7,Y,Y,YY,Female,18,48,52,1,25,-7,46,625,324
1768,R1,D2.R1.YY.7,R1.YY.7,Y,Y,YY,Female,32,0,52,1,25,7,46,625,1024
2355,R1,D2.R1.YY.7,R1.YY.7,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
467,R2,D2.R2.OO.10,R2.OO.10,O,O,OO,Female,4,103,52,1,25,-21,46,625,16
1417,R2,D2.R2.OO.10,R2.OO.10,O,O,OO,Female,18,61,52,1,25,-7,46,625,324
2156,R2,D2.R2.OO.10,R2.OO.10,O,O,OO,Female,32,46,52,1,25,7,46,625,1024
2539,R2,D2.R2.OO.10,R2.OO.10,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
548,R2,D2.R2.OO.46,R2.OO.46,O,O,OO,Female,4,62,52,1,25,-21,46,625,16
1385,R2,D2.R2.OO.46,R2.OO.46,O,O,OO,Female,18,38,52,1,25,-7,46,625,324
2085,R2,D2.R2.OO.46,R2.OO.46,O,O,OO,Female,32,0,52,1,25,7,46,625,1024
2578,R2,D2.R2.OO.46,R2.OO.46,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
469,R2,D2.R2.OO.62,R2.OO.62,O,O,OO,Female,4,62,52,1,25,-21,46,625,16
1410,R2,D2.R2.OO.62,R2.OO.62,O,O,OO,Female,18,44,52,1,25,-7,46,625,324
2021,R2,D2.R2.OO.62,R2.OO.62,O,O,OO,Female,32,0,52,1,25,7,46,625,1024
2537,R2,D2.R2.OO.62,R2.OO.62,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
602,R2,D2.R2.OO.73,R2.OO.73,O,O,OO,Female,4,102,52,1,25,-21,46,625,16
1451,R2,D2.R2.OO.73,R2.OO.73,O,O,OO,Female,18,73,52,1,25,-7,46,625,324
2181,R2,D2.R2.OO.73,R2.OO.73,O,O,OO,Female,32,34,52,1,25,7,46,625,1024
2545,R2,D2.R2.OO.73,R2.OO.73,O,O,OO,Female,46,0,52,1,25,21,46,625,2116
482,R2,D2.R2.OY.2,R2.OY.2,O,Y,OY,Female,4,58,52,1,25,-21,46,625,16
1401,R2,D2.R2.OY.2,R2.OY.2,O,Y,OY,Female,18,52,52,1,25,-7,46,625,324
2023,R2,D2.R2.OY.2,R2.OY.2,O,Y,OY,Female,32,0,52,1,25,7,46,625,1024
2575,R2,D2.R2.OY.2,R2.OY.2,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
647,R2,D2.R2.OY.3,R2.OY.3,O,Y,OY,Female,4,67,52,1,25,-21,46,625,16
1430,R2,D2.R2.OY.3,R2.OY.3,O,Y,OY,Female,18,69,52,1,25,-7,46,625,324
2160,R2,D2.R2.OY.3,R2.OY.3,O,Y,OY,Female,32,17,52,1,25,7,46,625,1024
2541,R2,D2.R2.OY.3,R2.OY.3,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
640,R2,D2.R2.OY.9,R2.OY.9,O,Y,OY,Female,4,62,52,1,25,-21,46,625,16
1408,R2,D2.R2.OY.9,R2.OY.9,O,Y,OY,Female,18,67,52,1,25,-7,46,625,324
2158,R2,D2.R2.OY.9,R2.OY.9,O,Y,OY,Female,32,23,52,1,25,7,46,625,1024
2602,R2,D2.R2.OY.9,R2.OY.9,O,Y,OY,Female,46,48,52,1,25,21,46,625,2116
534,R2,D2.R2.YO.11,R2.YO.11,Y,O,YO,Female,4,82,52,1,25,-21,46,625,16
1364,R2,D2.R2.YO.11,R2.YO.11,Y,O,YO,Female,18,72,52,1,25,-7,46,625,324
2144,R2,D2.R2.YO.11,R2.YO.11,Y,O,YO,Female,32,9,52,1,25,7,46,625,1024
2577,R2,D2.R2.YO.11,R2.YO.11,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
667,R2,D2.R2.YO.16,R2.YO.16,Y,O,YO,Female,4,83,52,1,25,-21,46,625,16
1489,R2,D2.R2.YO.16,R2.YO.16,Y,O,YO,Female,18,55,52,1,25,-7,46,625,324
2120,R2,D2.R2.YO.16,R2.YO.16,Y,O,YO,Female,32,4,52,1,25,7,46,625,1024
2571,R2,D2.R2.YO.16,R2.YO.16,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
593,R2,D2.R2.YO.19,R2.YO.19,Y,O,YO,Female,4,70,52,1,25,-21,46,625,16
1448,R2,D2.R2.YO.19,R2.YO.19,Y,O,YO,Female,18,33,52,1,25,-7,46,625,324
2093,R2,D2.R2.YO.19,R2.YO.19,Y,O,YO,Female,32,16,52,1,25,7,46,625,1024
2565,R2,D2.R2.YO.19,R2.YO.19,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
476,R2,D2.R2.YO.24,R2.YO.24,Y,O,YO,Female,4,27,52,1,25,-21,46,625,16
1528,R2,D2.R2.YO.24,R2.YO.24,Y,O,YO,Female,18,73,52,1,25,-7,46,625,324
2171,R2,D2.R2.YO.24,R2.YO.24,Y,O,YO,Female,32,29,52,1,25,7,46,625,1024
2618,R2,D2.R2.YO.24,R2.YO.24,Y,O,YO,Female,46,1,52,1,25,21,46,625,2116
587,R2,D2.R2.YY.10,R2.YY.10,Y,Y,YY,Female,4,59,52,1,25,-21,46,625,16
1397,R2,D2.R2.YY.10,R2.YY.10,Y,Y,YY,Female,18,84,52,1,25,-7,46,625,324
2177,R2,D2.R2.YY.10,R2.YY.10,Y,Y,YY,Female,32,6,52,1,25,7,46,625,1024
2548,R2,D2.R2.YY.10,R2.YY.10,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
601,R2,D2.R2.YY.22,R2.YY.22,Y,Y,YY,Female,4,72,52,1,25,-21,46,625,16
1452,R2,D2.R2.YY.22,R2.YY.22,Y,Y,YY,Female,18,63,52,1,25,-7,46,625,324
2079,R2,D2.R2.YY.22,R2.YY.22,Y,Y,YY,Female,32,0,52,1,25,7,46,625,1024
2572,R2,D2.R2.YY.22,R2.YY.22,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
460,R2,D2.R2.YY.4,R2.YY.4,Y,Y,YY,Female,4,70,52,1,25,-21,46,625,16
1407,R2,D2.R2.YY.4,R2.YY.4,Y,Y,YY,Female,18,68,52,1,25,-7,46,625,324
2161,R2,D2.R2.YY.4,R2.YY.4,Y,Y,YY,Female,32,34,52,1,25,7,46,625,1024
2608,R2,D2.R2.YY.4,R2.YY.4,Y,Y,YY,Female,46,55,52,1,25,21,46,625,2116
3405,R4,D2.R4.OY.16,R4.OY.16,O,Y,OY,Female,4,61,52,1,25,-21,46,625,16
3887,R4,D2.R4.OY.16,R4.OY.16,O,Y,OY,Female,18,52,52,1,25,-7,46,625,324
4264,R4,D2.R4.OY.16,R4.OY.16,O,Y,OY,Female,32,49,52,1,25,7,46,625,1024
4398,R4,D2.R4.OY.16,R4.OY.16,O,Y,OY,Female,46,0,52,1,25,21,46,625,2116
138,R1,D3.R1.YO.17,R1.YO.17,Y,O,YO,Female,4,92,52,1,25,-21,46,625,16
1080,R1,D3.R1.YO.17,R1.YO.17,Y,O,YO,Female,18,19,52,1,25,-7,46,625,324
1832,R1,D3.R1.YO.17,R1.YO.17,Y,O,YO,Female,32,0,52,1,25,7,46,625,1024
2360,R1,D3.R1.YO.17,R1.YO.17,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
132,R1,D3.R1.YO.7,R1.YO.7,Y,O,YO,Female,4,68,52,1,25,-21,46,625,16
970,R1,D3.R1.YO.7,R1.YO.7,Y,O,YO,Female,18,52,52,1,25,-7,46,625,324
1852,R1,D3.R1.YO.7,R1.YO.7,Y,O,YO,Female,32,13,52,1,25,7,46,625,1024
2376,R1,D3.R1.YO.7,R1.YO.7,Y,O,YO,Female,46,0,52,1,25,21,46,625,2116
216,R1,D3.R1.YY.37,R1.YY.37,Y,Y,YY,Female,4,30,52,1,25,-21,46,625,16
988,R1,D3.R1.YY.37,R1.YY.37,Y,Y,YY,Female,18,51,52,1,25,-7,46,625,324
1855,R1,D3.R1.YY.37,R1.YY.37,Y,Y,YY,Female,32,14,52,1,25,7,46,625,1024
2344,R1,D3.R1.YY.37,R1.YY.37,Y,Y,YY,Female,46,0,52,1,25,21,46,625,2116
678,R2,D3.R2.OY.29,R2.OY.29,O,Y,OY,Female,4,56,52,1,18,-14,32,324,16
1505,R2,D3.R2.OY.29,R2.OY.29,O,Y,OY,Female,18,38,52,1,18,0,32,324,324
2115,R2,D3.R2.OY.29,R2.OY.29,O,Y,OY,Female,32,20,52,1,18,14,32,324,1024
3162,R3,D3.R3.OO.7,R3.OO.7,O,O,OO,Female,4,51,52,1,25,-21,46,625,16
3672,R3,D3.R3.OO.7,R3.OO.7,O,O,OO,Female,18,45,52,1,25,-7,46,625,324
