FemaleID,ObsYear,FemaleCohort,AgeLastObs,Age,OffspringBirthWt,OffspringSex,OffspringCaptureAge,OffspringTwinStatus,BredYearling,EarlyLifeRec
376,90,80,11,9,1.700000048,2,9,2,0,1
376,90,80,11,9,1.399999976,1,9,2,0,1
14348,90,16,9,7,1.200000048,1,0,1,1,1
14186,90,78,8,6,1.100000024,2,1,2,0,1
1567,90,16,7,7,1.5,2,2,1,1,2
2694,73,78,8,7,1.700000048,1,4,2,1,0
2694,73,78,8,7,1.799999952,1,4,2,1,0
133,73,69,10,9,1.799999952,1,2,1,0,1
2118,73,86,10,5,1.899999976,1,2,1,1,1
12775,73,86,9,5,2.349999905,2,2,1,1,0
10881,73,97,12,6,2,1,2,1,0,2
12038,73,97,7,6,2,1,2,1,1,0
18058,73,78,11,7,3.299999952,2,8,1,1,1
13241,73,80,11,10,3.150000095,1,2,1,0,1
6337,73,86,9,5,2.299999952,2,6,2,1,0
3504,73,80,10,10,1.399999976,1,2,2,1,0
3504,73,80,10,10,1.850000024,2,2,2,1,0
11000,73,78,9,7,1.5,2,4,2,0,0
11000,73,78,9,7,1.399999976,2,4,2,0,0
15370,73,78,8,7,1.899999976,2,2,2,1,2
15370,73,78,8,7,2,2,2,2,1,2
18394,73,16,10,8,2.599999905,1,1,1,1,1
16231,73,78,9,7,2.5,1,1,1,0,2
11203,73,78,8,7,3.5,2,5,1,0,1
1427,73,86,10,5,3,1,2,1,0,0
9751,73,78,10,7,1.899999976,2,3,1,0,2
15913,73,97,10,6,2.700000048,1,2,1,0,2
3521,73,86,9,5,2.299999952,2,2,1,1,1
9826,73,78,8,7,2.25,2,1,1,0,1
2739,73,80,11,10,2.099999905,2,2,1,1,2
1549,73,86,7,5,2.299999952,1,2,1,0,0
312,73,78,9,7,2.5,1,5,1,1,1
14348,73,16,9,8,2.349999905,1,2,1,1,1
16961,73,69,10,9,2.400000095,2,2,1,1,1
6400,73,86,6,5,3,2,2,1,0,0
2371,73,86,9,5,3,1,1,1,1,2
18301,73,78,11,7,1.799999952,1,1,2,1,1
18301,73,78,11,7,1.5,2,1,2,1,1
11425,73,86,6,5,2.200000048,1,2,2,1,0
11425,73,86,6,5,1.549999952,2,2,2,1,0
13290,73,16,11,8,2.799999952,1,3,1,1,1
5358,73,97,7,6,2,2,1,1,0,0
10127,73,16,9,8,2.700000048,2,3,1,1,0
3333,73,86,12,5,2.799999952,1,2,1,1,0
6447,73,69,9,9,4,1,8,1,1,1
19927,73,86,9,5,2.450000048,2,1,1,1,0
16229,73,78,12,7,1.899999976,1,2,2,1,1
15940,73,16,12,8,2.599999905,1,2,1,0,0
1356,73,78,11,7,1.700000048,1,2,2,1,2
1356,73,78,11,7,1.799999952,1,2,2,1,2
4637,73,80,11,10,2.200000048,1,2,2,0,1
4637,73,80,11,10,2.25,2,2,2,0,1
13039,73,86,7,5,2.599999905,1,1,1,0,0
7989,73,16,12,8,2,1,1,2,1,1
7989,73,16,12,8,1.899999976,1,1,2,1,1
16229,73,78,12,7,2.400000095,2,2,2,1,1
18392,73,16,9,8,3.5,1,7,1,1,1
12461,73,86,10,5,2.900000095,2,2,1,0,1
13839,73,86,9,5,2.900000095,1,5,1,0,0
13055,73,86,15,5,2.599999905,2,3,1,1,0
6441,73,86,11,5,2.599999905,1,1,1,1,0
16779,73,78,7,7,2.099999905,2,2,1,1,0
13795,73,86,6,5,2.700000048,2,4,1,0,0
10131,73,78,11,7,2.700000048,2,4,1,0,1
4984,73,86,6,5,1.600000024,1,1,2,1,1
4984,73,86,6,5,1.5,2,1,2,1,1
10074,73,97,6,6,2.299999952,2,2,1,0,1
2293,73,78,8,7,1.899999976,1,2,1,0,2
9150,73,86,10,5,2.900000095,2,3,1,1,2
15557,73,86,11,5,1.600000024,1,1,2,1,0
8119,73,16,12,8,4.599999905,1,10,1,1,1
10196,73,86,13,5,2.400000095,2,1,2,1,0
10196,73,86,13,5,2.5,2,1,2,1,0
12687,73,86,12,5,3.700000048,1,11,1,1,0
11116,73,16,12,8,2.400000095,2,2,1,1,1
14186,73,78,8,7,2.400000095,1,2,1,0,1
8986,73,80,14,10,2,1,2,1,0,1
9026,73,86,7,5,3.900000095,2,5,1,0,0
16233,73,86,7,5,2.799999952,1,2,1,0,0
16419,73,78,13,7,2.599999905,1,2,1,0,0
8313,73,86,6,5,3.599999905,2,9,1,1,1
16684,73,16,9,8,2.700000048,1,1,1,1,0
18869,73,86,9,5,2.099999905,1,1,2,1,0
18869,73,86,9,5,1.899999976,2,1,2,1,0
10460,73,80,12,10,2.5,1,1,1,0,0
5847,73,86,12,5,2.700000048,1,3,1,0,0
376,73,80,11,10,3.25,2,3,1,0,1
12358,73,86,8,5,3.200000048,1,4,1,0,0
17437,73,86,5,5,3.400000095,2,5,1,1,1
6694,73,78,11,7,3.099999905,2,6,1,0,1
6337,73,86,9,5,0.949999988,1,0,2,1,0
18335,73,86,12,5,0.699999988,1,0,1,0,0
15107,73,66,13,12,2,2,2,1,0,2
15557,73,86,11,5,1.549999952,1,1,2,1,0
15874,65,69,10,10,0.899999976,2,0,1,0,0
8986,65,80,14,11,0.800000012,2,0,2,0,1
12687,2,86,12,7,2.049999952,2,7,1,1,0
8119,2,16,12,10,2.099999905,2,4,1,1,1
10881,2,97,12,8,2.099999905,2,5,1,0,2
5051,2,30,10,5,2.200000048,2,4,1,0,1
17532,2,40,12,6,2.400000095,1,4,1,0,1
6337,2,86,9,7,1.799999952,1,6,1,1,0
1427,2,86,10,7,2.150000095,2,3,1,0,0
10289,2,30,11,5,1.700000048,1,6,2,0,2
10289,2,30,11,5,1.200000048,2,2,2,0,2
8977,2,30,9,5,1.700000048,2,3,1,0,1
14148,2,40,10,6,2.450000048,2,3,1,1,1
2371,2,86,9,7,2.299999952,1,2,1,1,2
16229,2,78,12,9,2.549999952,2,2,1,1,1
8720,2,30,12,5,2.150000095,2,6,1,0,1
18950,2,40,8,6,2.299999952,2,5,1,0,0
7489,2,80,12,12,1.75,2,5,1,1,1
15913,2,97,10,8,1.799999952,1,2,1,0,2
15940,2,16,12,10,1.950000048,1,3,1,0,0
15450,2,40,10,6,2.099999905,2,4,1,1,1
6441,2,86,11,7,2.75,1,2,1,1,0
2118,2,86,10,7,2.700000048,2,2,1,1,1
18058,2,78,11,9,2.700000048,2,5,1,1,1
16291,2,30,8,5,2.25,1,8,2,1,1
16291,2,30,8,5,0.850000024,1,2,2,1,1
16965,2,40,9,6,2.150000095,1,2,1,0,1
2741,2,30,8,5,1.75,2,8,1,0,1
3333,2,86,12,7,3,2,2,1,1,0
7989,2,16,12,10,2.25,2,2,1,1,1
19927,2,86,9,7,2.700000048,2,3,1,1,0
2740,2,30,9,5,1.799999952,1,2,1,0,1
13055,2,86,15,7,1.700000048,2,2,2,1,0
13055,2,86,15,7,1.600000024,1,2,2,1,0
3294,2,40,10,6,2.25,1,2,1,0,1
12775,2,86,9,7,2.349999905,2,1,1,1,0
18431,2,86,11,7,1.899999976,2,3,2,0,0
15460,2,97,9,8,2.299999952,1,3,1,0,1
12490,2,30,9,5,1.5,1,6,2,0,1
12490,2,30,9,5,1.399999976,1,6,2,0,1
15817,2,40,8,6,1.5,2,3,1,0,1
19263,2,30,9,5,2.5,2,3,1,0,1
15894,2,40,12,6,2.849999905,2,2,1,0,1
12358,2,86,8,7,1.899999976,1,2,1,0,0
18423,2,30,10,5,1.549999952,1,3,1,1,1
1107,2,30,9,5,2.450000048,2,2,1,1,2
9814,2,30,9,5,1.799999952,2,3,1,0,1
10698,2,30,11,5,1.950000048,2,1,1,0,0
3521,2,86,9,7,2.150000095,2,5,1,1,1
9751,2,78,10,9,2.099999905,1,3,1,0,2
14310,2,40,10,6,1.850000024,1,9,2,0,0
14310,2,40,10,6,1,1,1,2,0,0
8986,2,80,14,12,1.950000048,1,3,1,0,1
7045,2,30,9,5,2.200000048,1,2,1,0,0
1356,2,78,11,9,2.25,1,2,1,1,2
12461,2,86,10,7,3,2,2,1,0,1
2539,2,30,7,5,2.150000095,1,3,1,1,1
13290,2,16,11,10,1.700000048,1,4,1,1,1
10196,2,86,13,7,2.299999952,2,2,1,1,0
16728,2,40,10,6,2.299999952,1,2,1,0,1
16419,2,78,13,9,1.850000024,2,2,2,0,0
11116,2,16,12,10,1.600000024,1,5,1,1,1
18869,2,86,9,7,2.049999952,1,2,1,1,0
1334,2,40,9,6,1.899999976,2,4,1,0,1
6897,2,40,7,6,2.349999905,2,4,1,0,0
19780,2,40,12,6,2.950000048,1,9,1,0,0
7925,2,30,7,5,2.099999905,2,2,1,0,1
16923,2,40,8,6,3.099999905,1,2,1,0,1
295,2,30,7,5,2.150000095,2,6,1,0,0
15557,2,86,11,7,1.75,1,6,2,1,0
15557,2,86,11,7,1.5,2,6,2,1,0
16233,2,86,7,7,2.150000095,1,2,1,0,0
7114,2,40,8,6,2.799999952,2,3,1,0,1
3951,2,86,10,7,2.599999905,2,3,1,0,0
13839,2,86,9,7,2.799999952,2,3,1,0,0
17457,2,30,8,5,2.5,2,17,1,0,1
996,2,30,9,5,0.774999976,1,0,2,0,1
996,2,30,9,5,1.25,2,7,2,0,1
10131,2,78,11,9,0.875,2,1,1,0,1
14705,2,78,9,9,1.475000024,1,0,1,1,1
3810,2,40,6,6,1.299999952,2,1,1,0,1
9814,45,30,9,6,3.099999905,2,2,1,0,1
9150,45,86,10,8,2.5,2,2,2,1,2
10289,45,30,11,6,2.200000048,2,2,2,0,2
10289,45,30,11,6,1.5,1,2,2,0,2
2118,45,86,10,8,2.900000095,2,1,1,1,1
15817,45,40,8,7,2.5,1,1,1,0,1
15940,45,16,12,11,2.099999905,2,2,2,0,0
15940,45,16,12,11,1.200000048,1,2,2,0,0
10131,45,78,11,10,2,1,2,1,0,1
2741,45,30,8,6,2.799999952,2,1,1,0,1
9685,45,44,7,5,2.799999952,1,2,1,0,1
1427,45,86,10,8,2,2,2,2,0,0
1427,45,86,10,8,1.899999976,2,2,2,0,0
16419,45,78,13,10,1.899999976,1,2,2,0,0
16419,45,78,13,10,2,1,2,2,0,0
6337,45,86,9,8,1.600000024,1,2,2,1,0
6337,45,86,9,8,1.799999952,1,2,2,1,0
10648,45,44,6,5,2.5,2,2,1,0,0
17574,45,40,14,7,2.099999905,1,1,2,0,0
17574,45,40,14,7,1.600000024,1,1,2,0,0
14148,45,40,10,7,2.200000048,2,1,2,1,1
8720,45,30,12,6,2.5,1,1,1,0,1
12490,45,30,9,6,1.899999976,1,0,2,0,1
12490,45,30,9,6,1.600000024,1,0,2,0,1
3951,45,86,10,8,2.900000095,2,0,1,0,0
19570,45,16,11,11,2,1,1,1,0,1
1361,45,44,8,5,2.400000095,2,1,1,0,1
19463,45,44,8,5,2.5,1,3,1,0,1
8977,45,30,9,6,3.400000095,2,2,1,0,1
16229,45,78,12,10,2.099999905,2,2,2,1,1
16229,45,78,12,10,2.200000048,1,2,2,1,1
6441,45,86,11,8,2.200000048,2,1,1,1,0
16965,45,40,9,7,3.099999905,2,1,1,0,1
15913,45,97,10,9,1.799999952,1,4,2,0,2
15913,45,97,10,9,1.899999976,2,4,2,0,2
18431,45,86,11,8,1.799999952,1,0,2,0,0
18431,45,86,11,8,1.799999952,1,0,2,0,0
3333,45,86,12,8,1.700000048,2,0,2,1,0
3333,45,86,12,8,1.700000048,2,0,2,1,0
17920,45,44,7,5,2.700000048,1,3,1,1,1
18301,45,78,11,10,2.599999905,1,0,1,1,1
15557,45,86,11,8,2.799999952,2,1,1,1,0
10196,45,86,13,8,2.799999952,1,1,1,1,0
13839,45,86,9,8,3.299999952,2,4,1,0,0
5847,45,86,12,8,3.200000048,1,5,1,0,0
14310,45,40,10,7,4.400000095,2,7,1,0,0
2371,45,86,9,8,4.400000095,2,7,1,1,2
16728,45,40,10,7,2.599999905,1,1,1,0,1
7925,45,30,7,6,1.899999976,2,1,2,0,1
7925,45,30,7,6,2.200000048,1,1,2,0,1
7045,45,30,9,6,2.299999952,2,1,1,0,0
11116,45,16,12,11,1.600000024,1,2,1,1,1
15894,45,40,12,7,3,1,2,1,0,1
1356,45,78,11,10,2,2,2,2,1,2
1356,45,78,11,10,1.899999976,2,2,2,1,2
19626,45,78,11,10,2.900000095,1,2,1,0,0
18869,45,86,9,8,2.299999952,2,1,2,1,0
18869,45,86,9,8,1.899999976,1,1,2,1,0
8986,45,80,14,13,2.900000095,1,3,1,0,1
5051,45,30,10,6,2.299999952,2,1,2,0,1
5051,45,30,10,6,1.899999976,1,1,2,0,1
3547,45,40,9,7,2.299999952,2,2,1,0,0
996,45,30,9,6,2.5,2,3,2,0,1
996,45,30,9,6,1.899999976,2,3,2,0,1
6694,45,78,11,10,3,1,2,1,0,1
295,45,30,7,6,4,1,11,1,0,0
13290,45,16,11,11,3.5,1,8,1,1,1
10881,45,97,12,9,4.199999809,2,10,1,0,2
12358,45,86,8,8,2.599999905,1,2,1,0,0
18058,45,78,11,10,3.299999952,2,10,2,1,1
18058,45,78,11,10,3.5,1,12,2,1,1
1008,45,44,6,5,5.099999905,1,16,1,0,0
1107,45,30,9,6,4,2,8,1,1,2
16273,45,86,9,8,6,2,22,1,1,0
10698,45,30,11,6,4.900000095,1,17,1,0,0
9582,45,40,8,7,2.799999952,1,4,1,0,0
3521,45,86,9,8,4.300000191,2,6,1,1,1
18423,45,30,10,6,0.75,2,1,2,1,1
16851,5,35,6,5,1.799999952,1,1,1,0,0
17920,5,44,7,6,1.600000024,2,5,2,1,1
17920,5,44,7,6,1.600000024,1,5,2,1,1
9814,5,30,9,7,3,1,2,1,0,1
18869,5,86,9,9,2,2,3,2,1,0
18869,5,86,9,9,1.75,2,3,2,1,0
8986,5,80,14,14,1.700000048,2,4,1,0,1
17532,5,40,12,8,2.299999952,1,1,1,0,1
18620,5,35,6,5,3.200000048,1,3,1,0,1
16291,5,30,8,7,2.849999905,2,2,1,1,1
17457,5,30,8,7,2.599999905,1,2,1,0,1
14897,5,35,8,5,3,2,2,1,1,0
16871,5,40,8,8,2.5,2,2,1,0,1
6337,5,86,9,9,2.400000095,1,2,1,1,0
15940,5,16,12,12,2.299999952,1,1,1,0,0
10648,5,44,6,6,1.950000048,1,1,1,0,0
18386,5,35,7,5,2.900000095,2,2,1,1,1
2014,5,35,6,5,2.25,1,2,1,0,1
10289,5,30,11,7,1.899999976,2,1,2,0,2
10289,5,30,11,7,1.600000024,1,1,2,0,2
2991,5,35,12,5,2.799999952,1,2,1,1,2
9685,5,44,7,6,3,2,2,1,0,1
7925,5,30,7,7,1.549999952,1,1,2,0,1
7925,5,30,7,7,1.450000048,1,1,2,0,1
556,5,35,5,5,1.549999952,1,8,1,0,1
18058,5,78,11,11,1.649999976,2,2,2,1,1
18058,5,78,11,11,1.549999952,2,2,2,1,1
19927,5,86,9,9,1.950000048,2,1,2,1,0
19927,5,86,9,9,1.950000048,2,1,2,1,0
16229,5,78,12,11,1.450000048,2,2,2,1,1
16229,5,78,12,11,1.600000024,1,3,2,1,1
18269,5,44,12,6,1.600000024,1,2,2,1,1
18269,5,44,12,6,1.700000048,2,2,2,1,1
15817,5,40,8,8,2.900000095,1,2,1,0,1
2741,5,30,8,7,3.099999905,1,2,1,0,1
7193,5,35,10,5,3,1,2,1,0,1
17334,5,35,6,5,2.549999952,1,3,1,1,0
16618,5,35,5,5,1.850000024,1,2,2,1,0
16618,5,35,5,5,1.850000024,1,2,2,1,0
774,5,35,5,5,2.700000048,2,1,1,1,1
1008,5,44,6,6,2.900000095,2,2,1,0,0
841,5,44,8,6,2.5,2,3,1,0,1
8977,5,30,9,7,2.799999952,2,2,1,0,1
15557,5,86,11,9,1.700000048,1,0,2,1,0
15557,5,86,11,9,1.799999952,1,0,2,1,0
10706,5,35,8,5,2.150000095,2,1,2,1,1
10706,5,35,8,5,1.700000048,1,1,2,1,1
6441,5,86,11,9,4,2,5,1,1,0
6958,5,35,8,5,2.5,2,2,1,1,0
7509,5,35,12,5,1.850000024,1,4,2,0,1
7509,5,35,12,5,1.75,2,4,2,0,1
2118,5,86,10,9,2.900000095,2,3,1,1,1
3333,5,86,12,9,1.899999976,1,3,2,1,0
3333,5,86,12,9,2.299999952,2,3,2,1,0
13335,5,35,7,5,2.5,2,4,1,0,0
12775,5,86,9,9,2.25,2,3,2,1,0
3334,5,35,6,5,2.700000048,2,1,1,1,1
12490,5,30,9,7,1.950000048,1,2,2,0,1
12490,5,30,9,7,2,2,2,2,0,1
19463,5,44,8,6,1.850000024,1,2,1,0,1
7989,5,16,12,12,2.700000048,2,0,1,1,1
14310,5,40,10,8,1.799999952,2,5,2,0,0
14310,5,40,10,8,2.5,2,5,2,0,0
3951,5,86,10,9,3,1,1,1,0,0
3294,5,40,10,8,2.400000095,1,2,1,0,1
16965,5,40,9,8,2.400000095,1,2,1,0,1
7303,5,35,11,5,2.599999905,1,2,1,1,0
18301,5,78,11,11,2,2,3,2,1,1
18301,5,78,11,11,1.799999952,1,3,2,1,1
2740,5,30,9,7,2.799999952,1,5,1,0,1
1356,5,78,11,11,1.600000024,1,1,2,1,2
1356,5,78,11,11,1.700000048,1,1,2,1,2
3521,5,86,9,9,3.5,2,10,1,1,1
12461,5,86,10,9,2.799999952,1,1,1,0,1
2539,5,30,7,7,1.950000048,1,3,2,1,1
2539,5,30,7,7,1.549999952,2,3,2,1,1
1107,5,30,9,7,2.950000048,1,2,1,1,2
15894,5,40,12,8,3.200000048,2,3,1,0,1
1334,5,40,9,8,3.200000048,1,7,1,0,1
16419,5,78,13,11,3,2,1,1,0,0
16728,5,40,10,8,2.700000048,2,1,1,0,1
14148,5,40,10,8,3.700000048,1,10,1,1,1
19263,5,30,9,7,2.5,1,1,1,0,1
10698,5,30,11,7,4.099999905,2,13,1,0,0
13055,5,86,15,9,3.400000095,1,4,1,1,0
13839,5,86,9,9,2.5,2,1,1,0,0
2464,5,35,10,5,3,2,9,2,0,0
17574,5,40,14,8,3.400000095,2,14,2,0,0
5051,5,30,10,7,5.800000191,2,19,1,0,1
18431,5,86,11,9,4.599999905,1,12,1,0,0
6724,5,35,7,5,5.599999905,2,11,1,1,2
9582,5,40,8,8,3,1,4,1,0,0
18423,5,30,10,7,3.799999952,1,9,1,1,1
11116,5,16,12,12,1.600000024,2,2,1,1,1
1427,5,86,10,9,4.099999905,1,7,1,0,0
6285,5,40,11,8,1.899999976,2,4,2,0,2
6285,5,40,11,8,1.799999952,2,4,2,0,2
10131,5,78,11,11,3.200000048,2,18,1,0,1
19626,5,78,11,11,2.400000095,1,3,1,0,0
5847,5,86,12,9,4,2,16,1,0,0
18561,5,40,9,8,4.699999809,1,21,1,0,1
8720,5,30,12,7,5.800000191,1,20,1,0,1
10881,5,97,12,10,4.900000095,2,20,1,0,2
12687,17,86,12,10,2.299999952,1,2,1,1,0
14897,17,35,8,6,2.349999905,1,1,1,1,0
5051,17,30,10,8,2.799999952,1,6,1,0,1
2991,17,35,12,6,2.5,1,2,1,1,2
17532,17,40,12,9,2.099999905,1,2,1,0,1
10289,17,30,11,8,1.5,1,4,2,0,2
10289,17,30,11,8,1.549999952,1,0,2,0,2
10698,17,30,11,8,2.400000095,1,1,1,0,0
16291,17,30,8,8,2.450000048,2,2,1,1,1
18386,17,35,7,6,2.599999905,1,3,1,1,1
15617,17,89,9,5,2.299999952,2,1,1,0,1
5094,17,89,9,5,3.099999905,1,6,1,0,2
7209,17,89,11,5,3,1,1,1,1,1
14842,17,89,13,5,2.450000048,2,2,1,1,1
7848,17,35,9,6,2.200000048,2,2,1,1,0
8720,17,30,12,8,2.150000095,1,2,1,0,1
6429,17,89,11,5,2.400000095,2,2,1,1,1
12490,17,30,9,8,1.450000048,2,4,2,0,1
12490,17,30,9,8,1.450000048,2,4,2,0,1
7303,17,35,11,6,2.150000095,1,2,1,1,0
16419,17,78,13,12,1.75,2,1,1,0,0
3782,17,89,10,5,2.599999905,2,1,1,0,2
6615,17,89,8,5,2,1,1,1,0,2
841,17,44,8,7,2.200000048,1,2,1,0,1
1361,17,44,8,7,1.899999976,2,2,1,0,1
9540,17,89,6,5,2.400000095,1,1,1,0,1
3294,17,40,10,9,2.099999905,2,1,1,0,1
1343,17,89,10,5,2.299999952,2,1,1,1,2
4911,17,89,9,5,2.200000048,2,2,1,1,0
9814,17,30,9,8,1.5,2,5,2,0,1
14310,17,40,10,9,2.150000095,2,3,1,0,0
6441,17,86,11,10,2.700000048,1,2,1,1,0
3333,17,86,12,10,2.400000095,1,1,1,1,0
18269,17,44,12,7,2.900000095,2,2,1,1,1
18431,17,86,11,10,2.150000095,1,2,1,0,0
6958,17,35,8,6,2.599999905,1,2,1,1,0
15790,17,35,6,6,1.850000024,2,2,2,1,0
15790,17,35,6,6,1.5,1,2,2,1,0
6724,17,35,7,6,2.700000048,1,2,1,1,2
7193,17,35,10,6,2.599999905,1,1,1,0,1
16851,17,35,6,6,1.549999952,2,6,2,0,0
10513,17,89,11,5,1.399999976,1,4,2,0,2
10513,17,89,11,5,1.899999976,1,4,2,0,2
15970,17,89,9,5,2.599999905,1,3,1,0,2
14148,17,40,10,9,2.299999952,2,1,1,1,1
18162,17,89,9,5,2.799999952,1,5,1,0,0
16728,17,40,10,9,2.150000095,1,1,1,0,1
18787,17,35,15,6,2.599999905,2,1,1,1,2
15557,17,86,11,10,1.75,1,2,2,1,0
15557,17,86,11,10,1.600000024,1,2,2,1,0
18423,17,30,10,8,1.700000048,2,2,1,1,1
13055,17,86,15,10,2.799999952,2,2,1,1,0
1107,17,30,9,8,2.450000048,1,1,1,1,2
19263,17,30,9,8,2.5,2,2,1,0,1
19780,17,40,12,9,2.799999952,1,7,1,0,0
361,17,89,7,5,2.700000048,2,1,1,1,0
19414,17,89,9,5,2.150000095,1,2,1,0,1
10706,17,35,8,6,3.099999905,2,4,1,1,1
19463,17,44,8,7,1.899999976,1,2,1,0,1
4100,17,89,8,5,3.400000095,2,6,1,1,0
996,17,30,9,8,1.450000048,1,4,2,0,1
996,17,30,9,8,1.5,1,4,2,0,1
12461,17,86,10,10,2.349999905,2,1,1,0,1
15894,17,40,12,9,3,2,2,1,0,1
5998,17,89,8,5,2.099999905,1,6,1,0,1
1670,17,89,9,5,2.900000095,1,1,1,1,0
18405,17,89,6,5,2.099999905,1,2,1,0,2
4148,17,89,7,5,2.150000095,2,3,1,0,0
653,17,89,12,5,3.299999952,2,4,1,0,1
16220,17,89,9,5,3.799999952,1,17,1,1,1
7045,17,30,9,8,2.150000095,2,1,1,0,0
1392,17,89,7,5,3.400000095,2,12,1,1,1
19797,17,89,6,5,1.899999976,1,4,1,0,1
6815,17,89,6,5,2.5,2,2,1,0,1
12720,17,35,7,6,1.450000048,2,0,2,1,1
9814,17,30,9,8,1.25,2,0,2,0,1
7509,17,35,12,6,1.25,2,0,2,0,1
11777,17,89,11,5,2.150000095,2,0,1,1,1
2464,17,35,10,6,0.649999976,1,0,2,0,0
2740,17,30,9,8,0.949999988,1,1,1,0,1
11838,17,89,13,5,0.600000024,1,0,1,1,0
5847,17,86,12,10,1.700000048,1,1,1,0,0
9814,71,30,9,9,2.25,2,2,2,0,1
9814,71,30,9,9,1.5,1,2,2,0,1
5094,71,89,9,6,2.5,2,3,1,0,2
2464,71,35,10,7,2.400000095,2,2,1,0,0
5051,71,30,10,9,1.700000048,1,5,2,0,1
5051,71,30,10,9,1.700000048,1,5,2,0,1
14842,71,89,13,6,2.150000095,2,1,1,1,1
8977,71,30,9,9,2.400000095,2,1,1,0,1
14897,71,35,8,7,2.400000095,2,1,1,1,0
3782,71,89,10,6,2.700000048,2,1,1,0,2
841,71,44,8,8,2.400000095,1,1,1,0,1
17532,71,40,12,10,1.75,1,5,1,0,1
12490,71,30,9,9,1.549999952,2,1,1,0,1
12720,71,35,7,7,1.600000024,2,1,2,1,1
12720,71,35,7,7,1.649999976,2,1,2,1,1
10289,71,30,11,9,1.600000024,1,4,2,0,2
10289,71,30,11,9,1.350000024,1,4,2,0,2
8720,71,30,12,9,2.150000095,1,2,1,0,1
7209,71,89,11,6,3,2,1,1,1,1
1343,71,89,10,6,1.299999952,1,0,2,1,2
2991,71,35,12,7,2.599999905,2,2,1,1,2
6958,71,35,8,7,2.25,1,2,1,1,0
1343,71,89,10,6,1.600000024,2,2,2,1,2
15970,71,89,9,6,2.700000048,1,3,1,0,2
14148,71,40,10,10,1.399999976,1,3,2,1,1
14148,71,40,10,10,1.600000024,2,3,2,1,1
19463,71,44,8,8,1.799999952,2,1,1,0,1
15557,71,86,11,11,1.799999952,1,2,2,1,0
15557,71,86,11,11,1.700000048,1,2,2,1,0
4911,71,89,9,6,2.400000095,2,2,1,1,0
18386,71,35,7,7,1.450000048,1,3,1,1,1
16728,71,40,10,10,2.400000095,2,1,1,0,1
11777,71,89,11,6,2.5,2,2,2,1,1
11777,71,89,11,6,1.299999952,1,2,2,1,1
1684,71,11,9,5,2.400000095,1,1,1,0,1
16124,71,35,7,7,2.099999905,1,1,1,0,1
6429,71,89,11,6,2.400000095,1,2,1,1,1
15617,71,89,9,6,2.799999952,2,4,1,0,1
361,71,89,7,6,2,2,1,1,1,0
7303,71,35,11,7,2.099999905,2,2,1,1,0
18405,71,89,6,6,1.600000024,2,1,2,0,2
18405,71,89,6,6,1.700000048,2,1,2,0,2
18431,71,86,11,11,2,2,1,2,0,0
18431,71,86,11,11,1.5,1,1,2,0,0
2740,71,30,9,9,2.299999952,1,1,1,0,1
3333,71,86,12,11,2.599999905,2,1,1,1,0
1670,71,89,9,6,2.349999905,2,0,1,1,0
1361,71,44,8,8,2.700000048,2,5,1,0,1
9540,71,89,6,6,1.700000048,2,3,2,0,1
10706,71,35,8,7,3.200000048,1,3,1,1,1
7509,71,35,12,7,2,2,2,2,0,1
4148,71,89,7,6,2,2,1,2,0,0
4148,71,89,7,6,2,2,1,2,0,0
13774,71,11,8,5,2.700000048,1,2,1,1,1
653,71,89,12,6,2.950000048,2,2,1,0,1
6615,71,89,8,6,2.5,1,1,1,0,2
7045,71,30,9,9,1.700000048,1,1,1,0,0
996,71,30,9,9,1.700000048,2,1,2,0,1
7193,71,35,10,7,3,2,1,1,0,1
1107,71,30,9,9,2.400000095,1,1,1,1,2
1392,71,89,7,6,1.5,1,2,2,1,1
1392,71,89,7,6,1.399999976,1,2,2,1,1
5847,71,86,12,11,2.299999952,1,1,1,0,0
19263,71,30,9,9,2.599999905,1,1,1,0,1
16581,71,11,10,5,2.900000095,2,1,1,0,1
19414,71,89,9,6,2.099999905,2,3,2,0,1
15082,71,11,9,5,1.899999976,1,1,1,1,2
13055,71,86,15,11,3.299999952,1,3,1,1,0
10881,71,97,12,12,2.5,1,6,1,0,2
15450,71,40,10,10,3.099999905,1,13,1,1,1
18787,71,35,15,7,1.600000024,2,8,2,1,2
10513,71,89,11,6,2.549999952,2,2,1,0,2
19797,71,89,6,6,1.299999952,2,2,1,0,1
8093,71,11,10,5,3.200000048,2,4,1,0,0
5094,58,89,9,7,2.299999952,2,2,1,0,2
17505,58,84,9,5,2.200000048,2,1,1,1,0
12687,58,86,12,12,1.799999952,2,2,1,1,0
5051,58,30,10,10,1.5,1,0,2,0,1
5051,58,30,10,10,1.549999952,2,0,2,0,1
6807,58,84,7,5,2.099999905,2,1,1,0,0
5021,58,84,9,5,1.600000024,1,2,2,0,1
3166,58,84,8,5,2.200000048,1,2,1,0,0
17532,58,40,12,11,1.75,1,2,1,0,1
18745,58,84,6,5,2,2,1,2,1,0
18745,58,84,6,5,1.899999976,1,1,2,1,0
729,58,84,9,5,2.400000095,1,1,1,1,1
19301,58,84,9,5,1.399999976,1,1,2,1,2
19301,58,84,9,5,1.5,1,1,2,1,2
2991,58,35,12,8,2.200000048,1,1,1,1,2
3782,58,89,10,7,2.400000095,2,1,1,0,2
