Block,ID,Family,DevT,AdultT,Overall_treatment,Sex,Adult_age,Daily_Eggs,Adult_lifespan,individual
A,AC6,AC,h,a,HA,f,1,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,2,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,3,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,4,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,5,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,6,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,7,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,8,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,9,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,10,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,11,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,12,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,13,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,14,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,15,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,16,0,17,A_AC_AC6
A,AC6,AC,h,a,HA,f,17,0,17,A_AC_AC6
A,AP1,AP,h,a,HA,f,1,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,2,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,3,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,4,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,5,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,6,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,7,1,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,8,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,9,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,10,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,11,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,12,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,13,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,14,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,15,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,16,0,17,A_AP_AP1
A,AP1,AP,h,a,HA,f,17,0,17,A_AP_AP1
B,BH23,BH,h,a,HA,f,1,22,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,2,12,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,3,8,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,4,5,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,5,5,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,6,6,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,7,6,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,8,4,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,9,1,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,10,1,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,11,1,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,12,0,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,13,0,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,14,0,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,15,0,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,16,0,17,B_BH_BH23
B,BH23,BH,h,a,HA,f,17,0,17,B_BH_BH23
B,BR27,BR,a,a,AA,f,1,3,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,2,2,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,3,11,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,4,10,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,5,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,6,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,7,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,8,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,9,19,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,10,7,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,11,4,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,12,4,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,13,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,14,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,15,0,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,16,1,17,B_BR_BR27
B,BR27,BR,a,a,AA,f,17,0,17,B_BR_BR27
B,BX25,BX,h,a,HA,f,1,16,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,2,10,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,3,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,4,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,5,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,6,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,7,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,8,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,9,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,10,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,11,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,12,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,13,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,14,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,15,0,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,16,NA,17,B_BX_BX25
B,BX25,BX,h,a,HA,f,17,1,17,B_BX_BX25
B,BZ28,BZ,h,a,HA,f,1,22,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,2,2,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,3,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,4,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,5,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,6,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,7,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,8,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,9,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,10,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,11,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,12,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,13,2,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,14,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,15,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,16,0,17,B_BZ_BZ28
B,BZ28,BZ,h,a,HA,f,17,0,17,B_BZ_BZ28
C,C?4,Ctr,h,a,HA,f,1,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,2,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,3,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,4,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,5,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,6,1,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,7,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,8,1,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,9,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,10,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,11,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,12,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,13,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,14,1,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,15,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,16,0,17,C_Ctr_C?4
C,C?4,Ctr,h,a,HA,f,17,0,17,C_Ctr_C?4
C,CG14,CG,h,a,HA,f,1,1,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,2,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,3,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,4,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,5,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,6,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,7,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,8,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,9,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,10,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,11,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,12,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,13,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,14,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,15,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,16,0,17,C_CG_CG14
C,CG14,CG,h,a,HA,f,17,0,17,C_CG_CG14
A,AI3,AI,h,a,HA,f,1,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,2,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,3,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,4,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,5,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,6,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,7,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,8,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,9,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,10,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,11,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,12,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,13,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,14,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,15,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,16,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,17,0,18,A_AI_AI3
A,AI3,AI,h,a,HA,f,18,0,18,A_AI_AI3
A,AP12,AP,a,a,AA,f,1,8,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,2,11,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,3,3,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,4,1,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,5,2,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,6,1,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,7,11,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,8,9,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,9,8,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,10,6,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,11,8,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,12,8,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,13,4,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,14,3,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,15,3,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,16,0,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,17,0,18,A_AP_AP12
A,AP12,AP,a,a,AA,f,18,0,18,A_AP_AP12
B,BI16,BI,h,a,HA,f,1,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,2,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,3,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,4,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,5,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,6,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,7,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,8,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,9,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,10,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,11,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,12,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,13,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,14,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,15,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,16,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,17,0,18,B_BI_BI16
B,BI16,BI,h,a,HA,f,18,0,18,B_BI_BI16
B,BR16,BR,h,a,HA,f,1,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,2,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,3,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,4,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,5,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,6,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,7,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,8,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,9,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,10,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,11,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,12,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,13,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,14,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,15,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,16,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,17,0,18,B_BR_BR16
B,BR16,BR,h,a,HA,f,18,0,18,B_BR_BR16
B,BY14,BY,h,a,HA,f,1,21,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,2,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,3,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,4,8,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,5,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,6,2,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,7,5,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,8,1,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,9,1,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,10,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,11,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,12,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,13,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,14,1,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,15,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,16,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,17,0,18,B_BY_BY14
B,BY14,BY,h,a,HA,f,18,0,18,B_BY_BY14
C,CF7,CF,h,a,HA,f,1,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,2,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,3,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,4,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,5,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,6,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,7,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,8,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,9,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,10,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,11,1,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,12,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,13,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,14,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,15,1,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,16,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,17,0,18,C_CF_CF7
C,CF7,CF,h,a,HA,f,18,0,18,C_CF_CF7
C,CG15,CG,a,a,AA,f,1,12,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,2,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,3,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,4,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,5,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,6,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,7,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,8,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,9,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,10,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,11,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,12,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,13,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,14,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,15,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,16,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,17,0,18,C_CG_CG15
C,CG15,CG,a,a,AA,f,18,0,18,C_CG_CG15
C,CK15,CK,a,a,AA,f,1,10,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,2,7,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,3,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,4,1,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,5,1,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,6,1,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,7,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,8,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,9,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,10,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,11,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,12,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,13,0,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,14,1,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,15,1,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,16,1,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,17,7,18,C_CK_CK15
C,CK15,CK,a,a,AA,f,18,0,18,C_CK_CK15
C,CS25,CS,h,a,HA,f,1,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,2,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,3,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,4,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,5,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,6,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,7,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,8,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,9,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,10,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,11,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,12,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,13,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,14,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,15,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,16,0,18,C_CS_CS25
C,CS25,CS,h,a,HA,f,17,0,18,C_CS_CS25
C,CZ16,CZ,h,a,HA,f,1,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,2,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,3,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,4,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,5,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,6,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,7,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,8,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,9,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,10,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,11,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,12,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,13,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,14,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,15,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,16,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,17,0,18,C_CZ_CZ16
C,CZ16,CZ,h,a,HA,f,18,0,18,C_CZ_CZ16
C,CZ7,CZ,h,a,HA,f,1,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,2,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,3,1,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,4,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,5,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,6,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,7,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,8,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,9,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,10,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,11,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,12,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,13,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,14,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,15,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,16,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,17,0,18,C_CZ_CZ7
C,CZ7,CZ,h,a,HA,f,18,0,18,C_CZ_CZ7
B,B©21,Bbox,a,a,AA,f,1,23,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,2,10,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,3,2,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,4,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,5,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,6,1,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,7,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,8,1,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,9,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,10,3,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,11,3,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,12,1,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,13,1,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,14,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,15,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,16,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,17,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,18,0,19,B_Bbox_B©21
B,B©21,Bbox,a,a,AA,f,19,0,19,B_Bbox_B©21
B,BG30,BG,a,a,AA,f,1,6,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,2,6,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,3,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,4,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,5,2,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,6,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,7,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,8,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,9,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,10,1,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,11,5,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,12,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,13,7,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,14,7,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,15,2,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,16,3,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,17,2,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,18,0,19,B_BG_BG30
B,BG30,BG,a,a,AA,f,19,0,19,B_BG_BG30
B,BN25,BN,h,a,HA,f,1,6,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,2,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,3,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,4,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,5,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,6,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,7,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,8,1,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,9,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,10,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,11,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,12,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,13,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,14,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,15,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,16,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,17,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,18,0,19,B_BN_BN25
B,BN25,BN,h,a,HA,f,19,0,19,B_BN_BN25
B,BV8,BV,h,a,HA,f,1,18,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,2,13,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,3,16,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,4,12,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,5,8,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,6,7,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,7,3,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,8,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,9,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,10,1,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,11,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,12,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,13,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,14,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,15,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,16,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,17,0,19,B_BV_BV8
B,BV8,BV,h,a,HA,f,18,0,19,B_BV_BV8
C,CA30,CA,a,a,AA,f,1,19,19,C_CA_CA30
C,CA30,CA,a,a,AA,f,2,9,19,C_CA_CA30
C,CA30,CA,a,a,AA,f,3,6,19,C_CA_CA30
