FemaleID,ObsYear,FemaleCohort,AgeLastObs,Age,Fecundity,OffspringRecruitment,BredYearling,EarlyLifeRec
4524,58,69,10,5,1,0,0,0
4524,11,69,10,6,1,0,0,0
4524,94,69,10,7,0,,0,0
4524,17,69,10,8,0,,0,0
4524,35,69,10,9,1,1,0,0
4524,96,69,10,10,1,0,0,0
17367,74,83,6,5,1,1,0,0
17367,58,83,6,6,1,0,0,0
10000,90,30,9,5,0,,0,1
10000,93,30,9,6,0,,0,1
10000,74,30,9,7,1,1,0,1
10000,58,30,9,8,1,0,0,1
10000,11,30,9,9,0,,0,1
2929,11,94,9,5,1,1,0,2
2929,94,94,9,6,1,0,0,2
2929,17,94,9,7,1,1,0,2
2929,35,94,9,8,1,1,0,2
2929,96,94,9,9,1,1,0,2
9803,11,94,6,5,1,1,0,1
9803,94,94,6,6,1,0,0,1
11675,11,94,11,5,1,1,1,1
11675,94,94,11,6,1,0,1,1
11675,17,94,11,7,1,1,1,1
11675,35,94,11,8,1,0,1,1
11675,96,94,11,9,1,0,1,1
11675,30,94,11,10,1,0,1,1
11675,80,94,11,11,1,0,1,1
590,11,94,11,5,1,0,0,2
590,94,94,11,6,1,0,0,2
590,17,94,11,7,1,0,0,2
590,35,94,11,8,1,0,0,2
590,96,94,11,9,1,0,0,2
590,30,94,11,10,1,0,0,2
590,80,94,11,11,1,0,0,2
9455,11,94,9,5,1,1,0,0
9455,94,94,9,6,0,,0,0
9455,17,94,9,7,1,0,0,0
9455,35,94,9,8,1,0,0,0
9455,96,94,9,9,0,,0,0
18099,11,94,5,5,0,,0,1
16220,11,94,5,5,0,,1,1
15387,11,94,6,5,1,1,0,2
15387,94,94,6,6,1,1,0,2
4184,11,94,11,5,1,0,1,1
4184,94,94,11,6,1,0,1,1
4184,17,94,11,7,1,1,1,1
4184,35,94,11,8,1,0,1,1
4184,96,94,11,9,1,0,1,1
4184,30,94,11,10,1,0,1,1
4184,80,94,11,11,1,0,1,1
10839,11,94,5,5,0,,0,2
3157,11,94,9,5,0,,0,0
3157,94,94,9,6,0,,0,0
3157,17,94,9,7,0,,0,0
3157,35,94,9,8,0,,0,0
3157,96,94,9,9,0,,0,0
10967,11,94,9,5,1,1,1,1
10967,94,94,9,6,1,0,1,1
10967,17,94,9,7,1,1,1,1
10967,35,94,9,8,1,1,1,1
10967,96,94,9,9,1,0,1,1
13084,11,94,9,5,1,1,0,2
13084,94,94,9,6,1,1,0,2
13084,17,94,9,7,1,1,0,2
13084,35,94,9,8,1,1,0,2
13084,96,94,9,9,1,1,0,2
9781,11,94,10,5,1,1,0,2
9781,94,94,10,6,1,0,0,2
9781,17,94,10,7,1,1,0,2
9781,35,94,10,8,1,1,0,2
9781,96,94,10,9,1,1,0,2
9781,30,94,10,10,1,0,0,2
8508,11,94,11,5,1,0,1,1
8508,94,94,11,6,1,1,1,1
8508,17,94,11,7,1,0,1,1
8508,35,94,11,8,1,1,1,1
8508,96,94,11,9,1,1,1,1
8508,30,94,11,10,1,0,1,1
8508,80,94,11,11,0,,1,1
15777,11,94,7,5,0,,1,1
15777,94,94,7,6,0,,1,1
15777,17,94,7,7,0,,1,1
6338,11,94,9,5,1,0,1,0
6338,94,94,9,6,1,0,1,0
6338,17,94,9,7,1,0,1,0
6338,35,94,9,8,1,0,1,0
6338,96,94,9,9,1,0,1,0
7135,11,94,13,5,1,1,1,1
7135,94,94,13,6,1,0,1,1
7135,17,94,13,7,1,1,1,1
7135,35,94,13,8,1,1,1,1
7135,96,94,13,9,1,1,1,1
7135,30,94,13,10,1,0,1,1
7135,80,94,13,11,1,0,1,1
7135,7,94,13,12,1,1,1,1
7135,81,94,13,13,0,,1,1
5906,11,94,12,5,1,0,0,1
5906,94,94,12,6,1,0,0,1
5906,17,94,12,7,1,0,0,1
5906,35,94,12,8,1,1,0,1
5906,96,94,12,9,0,,0,1
5906,30,94,12,10,0,,0,1
5906,80,94,12,11,0,,0,1
5906,7,94,12,12,0,,0,1
15773,11,94,10,5,1,0,1,2
15773,94,94,10,6,1,0,1,2
15773,17,94,10,7,1,0,1,2
15773,35,94,10,8,1,0,1,2
15773,96,94,10,9,1,0,1,2
15773,30,94,10,10,1,0,1,2
19142,11,94,7,5,1,0,1,0
19142,94,94,7,6,1,0,1,0
19142,17,94,7,7,0,,1,0
312,11,94,6,5,1,1,0,1
312,94,94,6,6,1,1,0,1
14420,11,94,13,5,1,0,1,0
14420,94,94,13,6,1,0,1,0
14420,17,94,13,7,1,0,1,0
14420,35,94,13,8,1,1,1,0
14420,96,94,13,9,1,0,1,0
14420,30,94,13,10,1,1,1,0
14420,80,94,13,11,0,,1,0
14420,7,94,13,12,1,0,1,0
14420,81,94,13,13,1,0,1,0
12040,11,94,6,5,1,0,0,1
12040,94,94,6,6,1,0,0,1
1799,11,94,8,5,1,0,0,2
1799,94,94,8,6,1,0,0,2
1799,17,94,8,7,1,1,0,2
1799,35,94,8,8,1,1,0,2
2234,11,94,8,5,1,0,1,0
2234,94,94,8,6,1,0,1,0
2234,17,94,8,7,1,1,1,0
2234,35,94,8,8,0,,1,0
17179,11,94,8,5,1,0,0,1
17179,94,94,8,6,1,0,0,1
17179,17,94,8,7,1,0,0,1
17179,35,94,8,8,0,,0,1
538,11,94,9,5,1,1,0,1
538,94,94,9,6,1,0,0,1
538,17,94,9,7,1,1,0,1
538,35,94,9,8,1,1,0,1
538,96,94,9,9,0,,0,1
507,11,94,7,5,1,1,1,1
507,94,94,7,6,1,0,1,1
507,17,94,7,7,0,,1,1
11604,11,94,9,5,1,0,1,0
11604,94,94,9,6,1,0,1,0
11604,17,94,9,7,1,0,1,0
11604,35,94,9,8,1,0,1,0
11604,96,94,9,9,0,,1,0
9146,94,47,9,5,1,1,0,1
9146,17,47,9,6,1,0,0,1
9146,35,47,9,7,1,0,0,1
9146,96,47,9,8,1,1,0,1
9146,30,47,9,9,1,0,0,1
3000,94,47,8,5,1,1,1,1
3000,17,47,8,6,1,1,1,1
3000,35,47,8,7,1,0,1,1
3000,96,47,8,8,0,,1,1
15569,94,47,10,5,1,0,0,1
15569,17,47,10,6,1,1,0,1
15569,35,47,10,7,1,0,0,1
15569,96,47,10,8,1,1,0,1
15569,30,47,10,9,1,0,0,1
15569,80,47,10,10,1,0,0,1
15194,94,47,10,5,1,0,0,0
15194,17,47,10,6,1,0,0,0
15194,35,47,10,7,0,,0,0
15194,96,47,10,8,1,0,0,0
15194,30,47,10,9,0,,0,0
15194,80,47,10,10,1,0,0,0
10992,94,47,15,5,0,,0,0
10992,17,47,15,6,0,,0,0
10992,35,47,15,7,0,,0,0
10992,96,47,15,8,0,,0,0
10992,30,47,15,9,0,,0,0
10992,80,47,15,10,0,,0,0
10992,7,47,15,11,0,,0,0
10992,81,47,15,12,0,,0,0
10992,85,47,15,13,0,,0,0
10992,45,47,15,14,0,,0,0
10992,67,47,15,15,0,,0,0
6185,11,94,7,5,1,0,0,0
6185,94,94,7,6,1,0,0,0
6185,17,94,7,7,0,,0,0
14092,63,80,5,5,0,,0,0
17414,17,12,8,5,1,1,1,1
17414,35,12,8,6,1,0,1,1
17414,96,12,8,7,1,0,1,1
17414,30,12,8,8,0,,1,1
16340,17,12,9,5,1,0,1,1
16340,35,12,9,6,1,0,1,1
16340,96,12,9,7,1,1,1,1
16340,30,12,9,8,0,,1,1
16340,80,12,9,9,0,,1,1
18331,17,12,6,5,1,0,1,0
18331,35,12,6,6,1,1,1,0
1790,17,12,5,5,1,1,1,2
19203,17,12,9,5,1,1,1,2
19203,35,12,9,6,1,1,1,2
19203,96,12,9,7,1,1,1,2
19203,30,12,9,8,1,1,1,2
19203,80,12,9,9,1,0,1,2
17687,17,12,9,5,1,1,0,1
17687,35,12,9,6,1,0,0,1
17687,96,12,9,7,1,1,0,1
17687,30,12,9,8,1,0,0,1
17687,80,12,9,9,1,0,0,1
16245,17,12,9,5,1,1,0,0
16245,35,12,9,6,1,1,0,0
16245,96,12,9,7,0,,0,0
16245,30,12,9,8,1,1,0,0
16245,80,12,9,9,1,0,0,0
19858,17,12,9,5,1,1,0,1
19858,35,12,9,6,1,1,0,1
19858,96,12,9,7,1,0,0,1
19858,30,12,9,8,1,1,0,1
19858,80,12,9,9,0,,0,1
3531,17,12,8,5,1,1,0,0
3531,35,12,8,6,1,1,0,0
3531,96,12,8,7,0,,0,0
3531,30,12,8,8,1,0,0,0
16830,17,12,9,5,1,0,0,1
16830,35,12,9,6,1,1,0,1
16830,96,12,9,7,1,1,0,1
16830,30,12,9,8,1,0,0,1
16830,80,12,9,9,0,,0,1
3973,17,12,9,5,1,0,1,0
3973,35,12,9,6,1,0,1,0
3973,96,12,9,7,1,1,1,0
3973,30,12,9,8,1,0,1,0
3973,80,12,9,9,1,0,1,0
238,17,12,9,5,1,1,1,2
238,35,12,9,6,1,0,1,2
238,96,12,9,7,1,1,1,2
238,30,12,9,8,1,1,1,2
238,80,12,9,9,1,0,1,2
4514,17,12,8,5,1,1,0,0
4514,35,12,8,6,0,,0,0
4514,96,12,8,7,1,1,0,0
4514,30,12,8,8,1,0,0,0
8673,17,12,9,5,1,0,1,0
8673,35,12,9,6,1,1,1,0
8673,96,12,9,7,1,1,1,0
8673,30,12,9,8,1,0,1,0
8673,80,12,9,9,1,0,1,0
9401,17,12,9,5,1,1,1,0
9401,35,12,9,6,1,1,1,0
9401,96,12,9,7,1,0,1,0
9401,30,12,9,8,1,0,1,0
9401,80,12,9,9,1,0,1,0
948,17,12,6,5,0,,1,0
948,35,12,6,6,1,1,1,0
11847,17,12,10,5,1,0,0,0
11847,35,12,10,6,1,1,0,0
11847,96,12,10,7,0,,0,0
11847,30,12,10,8,0,,0,0
11847,80,12,10,9,0,,0,0
11847,7,12,10,10,1,1,0,0
5716,17,12,9,5,1,0,0,0
5716,35,12,9,6,1,0,0,0
5716,96,12,9,7,1,0,0,0
5716,30,12,9,8,1,0,0,0
5716,80,12,9,9,1,0,0,0
8581,17,12,10,5,1,0,1,0
8581,35,12,10,6,1,0,1,0
8581,96,12,10,7,1,0,1,0
8581,30,12,10,8,1,0,1,0
8581,80,12,10,9,1,0,1,0
8581,7,12,10,10,0,,1,0
3060,17,12,9,5,1,1,1,2
3060,35,12,9,6,1,0,1,2
3060,96,12,9,7,1,0,1,2
3060,30,12,9,8,1,0,1,2
3060,80,12,9,9,1,0,1,2
973,17,12,9,5,1,1,1,1
973,35,12,9,6,1,1,1,1
973,96,12,9,7,1,0,1,1
973,30,12,9,8,1,0,1,1
973,80,12,9,9,1,0,1,1
1680,17,12,7,5,1,1,1,0
1680,35,12,7,6,1,0,1,0
1680,96,12,7,7,1,0,1,0
16507,17,12,9,5,1,0,0,0
16507,35,12,9,6,1,0,0,0
16507,96,12,9,7,1,1,0,0
16507,30,12,9,8,1,0,0,0
16507,80,12,9,9,1,0,0,0
858,17,12,9,5,1,0,1,0
858,35,12,9,6,1,1,1,0
858,96,12,9,7,0,,1,0
858,30,12,9,8,0,,1,0
858,80,12,9,9,1,0,1,0
5093,17,12,8,5,1,1,1,1
5093,35,12,8,6,1,1,1,1
5093,96,12,8,7,1,0,1,1
5093,30,12,8,8,1,0,1,1
14437,17,12,10,5,1,1,1,0
14437,35,12,10,6,1,0,1,0
14437,96,12,10,7,1,1,1,0
14437,30,12,10,8,1,0,1,0
14437,80,12,10,9,1,0,1,0
14437,7,12,10,10,0,,1,0
6387,17,12,6,5,0,,0,0
6387,35,12,6,6,0,,0,0
15457,17,12,7,5,1,0,0,0
15457,35,12,7,6,1,1,0,0
15457,96,12,7,7,0,,0,0
2125,17,12,7,5,1,0,0,0
2125,35,12,7,6,1,1,0,0
2125,96,12,7,7,1,0,0,0
11025,17,12,7,5,0,,0,0
11025,35,12,7,6,0,,0,0
11025,96,12,7,7,0,,0,0
19797,17,12,5,5,1,0,1,1
3569,17,12,9,5,1,1,1,1
3569,35,12,9,6,1,1,1,1
3569,96,12,9,7,1,1,1,1
3569,30,12,9,8,1,0,1,1
3569,80,12,9,9,1,0,1,1
16180,17,12,9,5,1,0,1,0
16180,35,12,9,6,1,1,1,0
16180,96,12,9,7,1,0,1,0
16180,30,12,9,8,1,0,1,0
16180,80,12,9,9,0,,1,0
16086,11,94,9,5,1,1,0,1
16086,94,94,9,6,1,0,0,1
16086,17,94,9,7,1,1,0,1
16086,35,94,9,8,1,1,0,1
16086,96,94,9,9,1,0,0,1
14148,94,47,10,5,1,0,0,1
14148,17,47,10,6,1,1,0,1
14148,35,47,10,7,1,0,0,1
14148,96,47,10,8,1,1,0,1
14148,30,47,10,9,1,1,0,1
14148,80,47,10,10,1,0,0,1
14976,94,47,9,5,1,0,1,2
14976,17,47,9,6,1,1,1,2
14976,35,47,9,7,1,0,1,2
14976,96,47,9,8,1,0,1,2
14976,30,47,9,9,1,0,1,2
961,35,36,8,5,1,1,1,1
961,96,36,8,6,1,0,1,1
961,30,36,8,7,1,0,1,1
961,80,36,8,8,1,0,1,1
18217,35,36,8,5,1,0,1,1
18217,96,36,8,6,1,0,1,1
18217,30,36,8,7,1,0,1,1
18217,80,36,8,8,1,0,1,1
16761,35,36,7,5,1,0,0,0
16761,96,36,7,6,1,1,0,0
16761,30,36,7,7,1,0,0,0
2921,35,36,13,5,0,,0,0
2921,96,36,13,6,1,0,0,0
2921,30,36,13,7,1,0,0,0
2921,80,36,13,8,1,0,0,0
2921,7,36,13,9,0,,0,0
2921,81,36,13,10,0,,0,0
2921,85,36,13,11,0,,0,0
2921,45,36,13,12,1,0,0,0
2921,67,36,13,13,0,,0,0
7103,35,36,8,5,1,0,0,1
7103,96,36,8,6,1,1,0,1
7103,30,36,8,7,1,0,0,1
7103,80,36,8,8,1,0,0,1
18480,35,36,7,5,1,0,0,0
18480,96,36,7,6,1,0,0,0
18480,30,36,7,7,1,0,0,0
5887,35,36,8,5,1,1,0,2
5887,96,36,8,6,1,1,0,2
5887,30,36,8,7,1,1,0,2
5887,80,36,8,8,1,0,0,2
18686,35,36,9,5,1,1,1,1
18686,96,36,9,6,1,0,1,1
18686,30,36,9,7,1,0,1,1
18686,80,36,9,8,1,0,1,1
18686,7,36,9,9,0,,1,1
14685,35,36,8,5,1,1,1,0
14685,96,36,8,6,1,1,1,0
14685,30,36,8,7,1,1,1,0
14685,80,36,8,8,1,0,1,0
18063,35,36,8,5,1,1,1,0
18063,96,36,8,6,1,1,1,0
18063,30,36,8,7,1,1,1,0
18063,80,36,8,8,1,0,1,0
12876,35,36,8,5,1,1,1,0
12876,96,36,8,6,1,1,1,0
12876,30,36,8,7,1,0,1,0
12876,80,36,8,8,1,0,1,0
10539,35,36,8,5,1,0,1,1
10539,96,36,8,6,1,0,1,1
10539,30,36,8,7,1,0,1,1
10539,80,36,8,8,1,1,1,1
10951,35,36,8,5,1,1,0,0
10951,96,36,8,6,1,0,0,0
10951,30,36,8,7,1,1,0,0
10951,80,36,8,8,1,0,0,0
8525,35,36,8,5,1,1,0,1
8525,96,36,8,6,1,1,0,1
8525,30,36,8,7,1,1,0,1
8525,80,36,8,8,0,,0,1
3818,35,36,7,5,1,0,1,0
3818,96,36,7,6,1,0,1,0
3818,30,36,7,7,1,0,1,0
4828,35,36,9,5,1,0,1,1
4828,96,36,9,6,1,1,1,1
4828,30,36,9,7,1,0,1,1
4828,80,36,9,8,1,0,1,1
4828,7,36,9,9,0,,1,1
13730,35,36,12,5,1,0,1,0
13730,96,36,12,6,1,0,1,0
13730,30,36,12,7,1,0,1,0
13730,80,36,12,8,0,,1,0
13730,7,36,12,9,1,1,1,0
13730,81,36,12,10,1,0,1,0
13730,85,36,12,11,1,0,1,0
13730,45,36,12,12,1,0,1,0
2798,35,36,14,5,1,1,1,0
2798,96,36,14,6,1,0,1,0
2798,30,36,14,7,1,1,1,0
2798,80,36,14,8,1,0,1,0
2798,7,36,14,9,1,1,1,0
2798,81,36,14,10,1,0,1,0
2798,85,36,14,11,1,0,1,0
2798,45,36,14,12,1,0,1,0
2798,67,36,14,13,0,,1,0
2798,62,36,14,14,1,0,1,0
8105,35,36,8,5,1,0,1,0
8105,96,36,8,6,1,1,1,0
8105,30,36,8,7,1,0,1,0
8105,80,36,8,8,1,0,1,0
15320,35,36,11,5,1,1,1,0
15320,96,36,11,6,0,,1,0
15320,30,36,11,7,0,,1,0
15320,80,36,11,8,0,,1,0
15320,7,36,11,9,0,,1,0
15320,81,36,11,10,0,,1,0
15320,85,36,11,11,0,,1,0
5177,35,36,15,5,0,,1,0
5177,96,36,15,6,0,,1,0
5177,30,36,15,7,0,,1,0
5177,80,36,15,8,0,,1,0
5177,7,36,15,9,0,,1,0
5177,81,36,15,10,0,,1,0
5177,85,36,15,11,0,,1,0
5177,45,36,15,12,0,,1,0
5177,67,36,15,13,0,,1,0
5177,62,36,15,14,0,,1,0
5177,100,36,15,15,0,,1,0
18288,35,36,16,5,1,1,0,0
18288,96,36,16,6,1,1,0,0
18288,30,36,16,7,1,0,0,0
18288,80,36,16,8,0,,0,0
18288,7,36,16,9,0,,0,0
18288,81,36,16,10,0,,0,0
18288,85,36,16,11,0,,0,0
18288,45,36,16,12,1,0,0,0
18288,67,36,16,13,0,,0,0
18288,62,36,16,14,0,,0,0
18288,100,36,16,15,0,,0,0
18288,54,36,16,16,0,,0,0
3279,35,36,8,5,1,1,0,2
3279,96,36,8,6,1,0,0,2
3279,30,36,8,7,1,1,0,2
3279,80,36,8,8,1,0,0,2
617,35,36,8,5,1,1,0,1
617,96,36,8,6,1,1,0,1
617,30,36,8,7,1,1,0,1
617,80,36,8,8,1,0,0,1
19944,35,36,8,5,1,1,1,1
19944,96,36,8,6,1,1,1,1
19944,30,36,8,7,1,1,1,1
19944,80,36,8,8,1,0,1,1
12236,35,36,7,5,1,1,1,0
12236,96,36,7,6,1,0,1,0
12236,30,36,7,7,0,,1,0
9779,35,36,13,5,1,1,1,1
9779,96,36,13,6,1,0,1,1
9779,30,36,13,7,1,1,1,1
9779,80,36,13,8,1,0,1,1
9779,7,36,13,9,1,0,1,1
9779,81,36,13,10,1,0,1,1
9779,85,36,13,11,1,0,1,1
9779,45,36,13,12,1,0,1,1
9779,67,36,13,13,0,,1,1
17513,35,36,8,5,1,0,1,0
17513,96,36,8,6,1,1,1,0
17513,30,36,8,7,1,1,1,0
17513,80,36,8,8,1,0,1,0
9976,35,36,10,5,1,1,0,1
9976,96,36,10,6,1,0,0,1
9976,30,36,10,7,0,,0,1
9976,80,36,10,8,0,,0,1
9976,7,36,10,9,1,1,0,1
9976,81,36,10,10,1,0,0,1
16790,35,36,10,5,1,1,0,0
16790,96,36,10,6,1,1,0,0
16790,30,36,10,7,1,1,0,0
16790,80,36,10,8,0,,0,0
16790,7,36,10,9,1,1,0,0
16790,81,36,10,10,1,1,0,0
7715,35,36,8,5,1,0,0,0
7715,96,36,8,6,1,0,0,0
7715,30,36,8,7,1,0,0,0
7715,80,36,8,8,1,0,0,0
572,35,36,9,5,1,1,1,0
572,96,36,9,6,1,1,1,0
572,30,36,9,7,1,0,1,0
572,80,36,9,8,1,0,1,0
572,7,36,9,9,0,,1,0
4638,35,36,8,5,1,1,1,2
4638,96,36,8,6,1,0,1,2
4638,30,36,8,7,1,1,1,2
4638,80,36,8,8,1,1,1,2
5199,35,36,7,5,1,0,1,0
5199,96,36,7,6,1,0,1,0
5199,30,36,7,7,0,,1,0
35,35,36,7,5,1,1,1,0
35,96,36,7,6,1,0,1,0
35,30,36,7,7,1,0,1,0
8236,35,36,11,5,1,1,1,0
8236,96,36,11,6,0,,1,0
8236,30,36,11,7,0,,1,0
8236,80,36,11,8,0,,1,0
8236,7,36,11,9,0,,1,0
8236,81,36,11,10,0,,1,0
8236,85,36,11,11,0,,1,0
16147,35,36,7,5,1,0,1,1
16147,96,36,7,6,1,0,1,1
16147,30,36,7,7,1,0,1,1
6584,35,36,7,5,1,1,1,0
6584,96,36,7,6,1,1,1,0
6584,30,36,7,7,0,,1,0
16902,35,36,8,5,1,0,0,0
16902,96,36,8,6,0,,0,0
16902,30,36,8,7,1,0,0,0
16902,80,36,8,8,1,0,0,0
11845,35,36,7,5,1,0,1,0
11845,96,36,7,6,1,1,1,0
11845,30,36,7,7,0,,1,0
16957,35,36,8,5,1,0,1,1
16957,96,36,8,6,1,1,1,1
16957,30,36,8,7,0,,1,1
16957,80,36,8,8,1,0,1,1
7764,35,36,11,5,1,1,1,0
7764,96,36,11,6,1,1,1,0
7764,30,36,11,7,1,0,1,0
7764,80,36,11,8,1,0,1,0
7764,7,36,11,9,1,1,1,0
7764,81,36,11,10,1,0,1,0
7764,85,36,11,11,0,,1,0
17002,35,36,8,5,1,0,0,0
17002,96,36,8,6,1,0,0,0
17002,30,36,8,7,1,0,0,0
17002,80,36,8,8,1,0,0,0
12405,35,36,8,5,1,1,1,1
12405,96,36,8,6,1,1,1,1
12405,30,36,8,7,1,0,1,1
12405,80,36,8,8,1,0,1,1
18488,35,36,11,5,1,1,1,1
18488,96,36,11,6,1,1,1,1
18488,30,36,11,7,1,1,1,1
18488,80,36,11,8,1,0,1,1
18488,7,36,11,9,1,1,1,1
18488,81,36,11,10,1,0,1,1
18488,85,36,11,11,1,0,1,1
1740,35,36,8,5,1,1,1,0
1740,96,36,8,6,1,0,1,0
1740,30,36,8,7,1,0,1,0
1740,80,36,8,8,1,0,1,0
18306,35,36,5,5,1,1,0,1
615,35,36,8,5,1,0,1,0
615,96,36,8,6,1,0,1,0
615,30,36,8,7,1,0,1,0
615,80,36,8,8,0,,1,0
19014,35,36,8,5,1,0,1,0
19014,96,36,8,6,1,0,1,0
19014,30,36,8,7,1,0,1,0
19014,80,36,8,8,1,0,1,0
7943,35,36,7,5,1,0,1,1
7943,96,36,7,6,1,0,1,1
7943,30,36,7,7,1,0,1,1
5117,35,36,12,5,1,0,1,0
5117,96,36,12,6,1,1,1,0
5117,30,36,12,7,1,0,1,0
5117,80,36,12,8,1,1,1,0
5117,7,36,12,9,1,0,1,0
5117,81,36,12,10,1,0,1,0
5117,85,36,12,11,1,0,1,0
5117,45,36,12,12,0,,1,0
17425,35,36,8,5,1,0,1,0
17425,96,36,8,6,1,0,1,0
17425,30,36,8,7,1,0,1,0
17425,80,36,8,8,1,0,1,0
14699,35,36,10,5,1,1,1,0
14699,96,36,10,6,1,1,1,0
14699,30,36,10,7,1,0,1,0
14699,80,36,10,8,1,0,1,0
14699,7,36,10,9,1,1,1,0
14699,81,36,10,10,1,0,1,0
16316,35,36,7,5,0,,0,0
16316,96,36,7,6,0,,0,0
16316,30,36,7,7,0,,0,0
3819,96,100,7,5,1,0,1,0
3819,30,100,7,6,1,1,1,0
3819,80,100,7,7,1,0,1,0
8073,96,100,10,5,1,1,0,1
8073,30,100,10,6,1,1,0,1
8073,80,100,10,7,0,,0,1
8073,7,100,10,8,0,,0,1
8073,81,100,10,9,1,0,0,1
8073,85,100,10,10,0,,0,1
6753,96,100,10,5,1,0,0,0
6753,30,100,10,6,1,1,0,0
6753,80,100,10,7,0,,0,0
6753,7,100,10,8,0,,0,0
6753,81,100,10,9,0,,0,0
6753,85,100,10,10,1,0,0,0
14794,96,100,7,5,0,,0,0
14794,30,100,7,6,1,0,0,0
14794,80,100,7,7,1,0,0,0
19956,96,100,7,5,1,0,0,0
19956,30,100,7,6,1,0,0,0
19956,80,100,7,7,0,,0,0
13912,96,100,7,5,1,0,0,0
13912,30,100,7,6,1,0,0,0
13912,80,100,7,7,1,0,0,0
556,30,71,6,5,1,1,0,0
556,80,71,6,6,1,0,0,0
16806,30,71,9,5,1,0,0,0
16806,80,71,9,6,1,0,0,0
16806,7,71,9,7,1,0,0,0
16806,81,71,9,8,1,0,0,0
16806,85,71,9,9,0,,0,0
15215,30,71,9,5,1,0,0,1
15215,80,71,9,6,1,0,0,1
15215,7,71,9,7,1,1,0,1
15215,81,71,9,8,1,0,0,1
15215,85,71,9,9,1,0,0,1
12342,30,71,8,5,1,1,0,1
12342,80,71,8,6,1,0,0,1
12342,7,71,8,7,0,,0,1
12342,81,71,8,8,1,1,0,1
15333,30,71,7,5,1,0,1,1
15333,80,71,7,6,1,0,1,1
15333,7,71,7,7,1,0,1,1
4241,30,71,7,5,1,0,1,1
4241,80,71,7,6,1,0,1,1
4241,7,71,7,7,0,,1,1
2250,30,71,10,5,1,1,0,1
2250,80,71,10,6,1,0,0,1
2250,7,71,10,7,1,1,0,1
2250,81,71,10,8,1,1,0,1
2250,85,71,10,9,1,0,0,1
2250,45,71,10,10,1,0,0,1
1821,30,71,7,5,1,0,0,1
1821,80,71,7,6,1,0,0,1
1821,7,71,7,7,0,,0,1
6132,30,71,6,5,1,1,0,0
6132,80,71,6,6,1,0,0,0
14341,30,71,6,5,1,0,0,0
14341,80,71,6,6,1,0,0,0
6623,30,71,9,5,1,0,0,1
6623,80,71,9,6,1,0,0,1
6623,7,71,9,7,1,1,0,1
6623,81,71,9,8,1,0,0,1
6623,85,71,9,9,0,,0,1
16024,30,71,10,5,1,1,1,0
16024,80,71,10,6,1,0,1,0
16024,7,71,10,7,1,1,1,0
16024,81,71,10,8,1,0,1,0
16024,85,71,10,9,1,0,1,0
16024,45,71,10,10,1,0,1,0
6903,30,71,9,5,1,0,0,1
6903,80,71,9,6,0,,0,1
6903,7,71,9,7,1,1,0,1
6903,81,71,9,8,0,,0,1
6903,85,71,9,9,1,0,0,1
13627,30,71,6,5,0,,1,1
13627,80,71,6,6,1,1,1,1
5986,30,71,7,5,1,0,1,1
5986,80,71,7,6,1,0,1,1
5986,7,71,7,7,0,,1,1
10230,30,71,8,5,1,1,1,1
10230,80,71,8,6,1,0,1,1
10230,7,71,8,7,1,1,1,1
10230,81,71,8,8,1,0,1,1
14467,30,71,8,5,1,1,0,1
14467,80,71,8,6,1,0,0,1
14467,7,71,8,7,1,0,0,1
14467,81,71,8,8,1,0,0,1
5779,30,71,7,5,1,0,0,0
5779,80,71,7,6,1,0,0,0
5779,7,71,7,7,0,,0,0
8272,30,71,12,5,1,0,0,0
8272,80,71,12,6,1,0,0,0
8272,7,71,12,7,1,1,0,0
8272,81,71,12,8,1,0,0,0
8272,85,71,12,9,1,0,0,0
8272,45,71,12,10,1,0,0,0
8272,67,71,12,11,1,0,0,0
8272,62,71,12,12,1,0,0,0
10777,30,71,7,5,1,1,0,2
10777,80,71,7,6,1,0,0,2
10777,7,71,7,7,0,,0,2
4069,30,71,8,5,1,0,0,1
4069,80,71,8,6,1,1,0,1
4069,7,71,8,7,1,1,0,1
4069,81,71,8,8,1,0,0,1
15086,30,71,9,5,1,1,0,2
15086,80,71,9,6,1,0,0,2
15086,7,71,9,7,1,1,0,2
